20.000000	-145386.340664	-148452.374155	-152916.553964	-152460.488970	-154870.521113	-148858.840628	-154677.357337	-152953.076715	-154199.834669	-152342.538815	-151707.481051	-153409.208764	-154926.266363	-155083.890865	-151872.168705	-152591.291379	-0.156000	0.681000	0.244000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1719438567.068255	0.000000
22.000000	-145336.764495	-148424.859157	-152862.507446	-152479.800878	-154814.842917	-148859.980566	-154622.170880	-152899.454880	-154182.355604	-152306.910134	-151670.868894	-153399.172830	-154890.928255	-155056.509978	-151864.189132	-152578.752050	-0.156000	0.681000	0.244000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1719438567.076332	0.000000
24.000000	-145341.592472	-148417.773654	-152873.437449	-152464.333470	-154825.974086	-148852.023345	-154632.832662	-152908.797909	-154175.605378	-152307.737149	-151671.695909	-153383.347795	-154890.414165	-155049.446827	-151840.853911	-152559.596605	-0.156000	0.681000	0.244000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1719438567.083271	0.000000
26.000000	-145312.825777	-148398.685264	-152841.049771	-152488.629817	-154794.614589	-148857.432468	-154602.814269	-152877.930150	-154145.072895	-152269.605073	-151632.178024	-153361.554845	-154851.857406	-155017.193260	-151826.347628	-152540.776436	-0.156000	0.681000	0.244000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1719438567.092363	0.000000
28.000000	-145366.537019	-148427.317849	-152901.377130	-152471.307215	-154856.215996	-148858.460648	-154663.029869	-152939.442151	-154162.708421	-152297.812974	-151661.235292	-153370.830819	-154880.735860	-155039.947336	-151829.722742	-152547.660774	-0.186000	0.850000	0.316000	192.000000	125.000000	24.000000	13.000000	72.000000	4.500000	112.000000	0.000000	0.000000	0.000000	1719438567.099356	0.000000
30.000000	-145387.145327	-148468.735632	-152916.866889	-152508.254648	-154870.163485	-148895.296323	-154677.089116	-152952.964956	-154214.162137	-152354.496998	-151717.695799	-153430.957011	-154937.688105	-155099.090052	-151902.567077	-152616.213574	-0.186000	0.850000	0.316000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1719438567.107338	0.000000
32.000000	-145385.625408	-148455.771620	-152917.313924	-152485.254703	-154872.532770	-148878.890142	-154679.503105	-152955.356593	-154207.680131	-152337.174396	-151698.920333	-153414.483775	-154919.136157	-155079.085240	-151873.956844	-152590.397309	-0.186000	0.850000	0.316000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1719438567.115360	0.000000
34.000000	-145379.188106	-148461.985405	-152910.295476	-152517.508270	-154865.000232	-148901.845384	-154672.484657	-152947.689944	-154207.858945	-152342.762332	-151702.608371	-153423.290363	-154924.724093	-155086.662482	-151892.620551	-152604.791833	-0.186000	0.850000	0.316000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1719438567.122378	0.000000
36.000000	-145387.793528	-148457.135076	-152918.096235	-152490.619122	-154873.315081	-148883.136974	-154681.894741	-152958.530540	-154210.496451	-152342.628222	-151703.301275	-153419.132938	-154923.271230	-155084.986101	-151879.254208	-152594.890010	-0.186000	0.850000	0.316000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1719438567.130417	0.000000
38.000000	-145381.490336	-148467.193361	-152913.469423	-152528.393570	-154867.369517	-148911.903669	-154676.284453	-152952.115590	-154213.737454	-152349.199635	-151708.531583	-153427.492491	-154929.283849	-155092.876267	-151896.889734	-152610.044492	-0.196000	0.878000	0.322000	192.000000	124.500000	112.000000	13.500000	56.000000	5.000000	8.000000	0.000000	0.000000	0.000000	1719438567.139412	0.000000
40.000000	-145371.186181	-148446.897977	-152898.739624	-152497.391700	-154852.773828	-148882.332311	-154659.453590	-152936.201148	-154207.926000	-152339.208405	-151698.361540	-153417.411854	-154918.622067	-155080.739269	-151876.013205	-152592.610132	-0.196000	0.878000	0.322000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1719438567.147438	0.000000
42.000000	-145355.584664	-148441.935890	-152887.787269	-152529.421750	-154840.547423	-148902.672398	-154648.009497	-152923.885336	-154188.435279	-152322.019913	-151680.636606	-153401.586819	-154900.606561	-155064.601310	-151867.519542	-152582.328329	-0.196000	0.878000	0.322000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1719438567.156453	0.000000
44.000000	-145349.147361	-148426.021448	-152876.544342	-152500.722110	-154829.729179	-148874.129221	-154637.370066	-152913.871755	-154187.652968	-152318.510690	-151677.149734	-153398.457575	-154897.969055	-155059.773333	-151857.461257	-152572.806486	-0.196000	0.878000	0.322000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1719438567.162435	0.000000
46.000000	-145331.355373	-148415.247907	-152866.128429	-152528.170053	-154819.223859	-148890.557753	-154626.954153	-152903.411138	-154160.942633	-152292.403852	-151650.618213	-153372.127220	-154870.029374	-155035.052304	-151838.015239	-152550.812370	-0.196000	0.878000	0.322000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1719438567.171477	0.000000
48.000000	-145386.854754	-148450.384849	-152915.682246	-152512.143852	-154869.783505	-148887.026177	-154676.820895	-152953.300232	-154186.669491	-152326.289097	-151684.771679	-153399.999845	-154904.026378	-155064.981290	-151861.842199	-152575.958082	-0.200000	0.890000	0.330000	192.000000	124.500000	96.000000	13.500000	104.000000	5.000000	40.000000	0.000000	0.000000	0.000000	1719438567.178495	0.000000
50.000000	-145339.603167	-148430.536500	-152874.152705	-152533.534471	-154826.599935	-148898.313808	-154633.838491	-152910.697807	-154195.140802	-152329.597155	-151686.448060	-153406.235982	-154906.194497	-155071.798572	-151873.062774	-152587.871562	-0.200000	0.890000	0.330000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1719438567.186537	0.000000
52.000000	-145362.960739	-148434.112779	-152890.894162	-152518.536451	-154845.218938	-148884.008692	-154653.038639	-152929.450921	-154176.030061	-152310.911096	-151667.694946	-153390.388595	-154886.413203	-155051.905519	-151851.448637	-152565.072783	-0.200000	0.890000	0.330000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1719438567.195535	0.000000
54.000000	-145347.426277	-148431.207053	-152883.741603	-152532.640401	-154837.440531	-148896.480965	-154644.589680	-152920.510223	-154185.618959	-152324.322143	-151680.457792	-153395.663607	-154899.399567	-155063.103743	-151862.222178	-152575.578103	-0.200000	0.890000	0.330000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1719438567.204568	0.000000
56.000000	-145361.664338	-148435.252718	-152888.301359	-152523.453834	-154842.313211	-148885.685073	-154650.490540	-152926.925174	-154177.997014	-152312.766291	-151669.348975	-153392.824935	-154889.274226	-155052.866644	-151856.142504	-152568.023213	-0.200000	0.890000	0.330000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1719438567.210556	0.000000
58.000000	-145358.445687	-148437.420838	-152893.621074	-152532.998029	-154847.543519	-148898.246753	-154655.743200	-152931.954316	-154190.357529	-152330.200652	-151685.866914	-153399.396348	-154905.680407	-155066.121228	-151863.764449	-152578.416774	-0.204000	0.898000	0.332000	192.000000	124.500000	80.000000	14.000000	8.000000	5.000000	48.000000	0.000000	0.000000	0.000000	1719438567.218552	0.000000
60.000000	-145360.099716	-148435.945622	-152886.021481	-152532.148663	-154840.659182	-148891.429471	-154649.484712	-152925.092331	-154183.920227	-152318.063655	-151673.752269	-153398.859906	-154893.632817	-155057.426400	-151863.853856	-152575.980434	-0.204000	0.898000	0.332000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1719438567.227609	0.000000
62.000000	-145327.175597	-148412.588049	-152861.233397	-152529.600564	-154815.736987	-148886.199163	-154622.684970	-152899.968970	-154180.768631	-152316.119053	-151671.382984	-153387.952255	-154891.084718	-155054.744191	-151851.895672	-152566.570350	-0.204000	0.898000	0.332000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1719438567.234626	0.000000
64.000000	-145323.912242	-148403.379131	-152849.208158	-152529.935840	-154803.756452	-148876.565561	-154610.816194	-152888.167249	-154151.353735	-152286.145364	-151640.649335	-153367.902740	-154861.334546	-155026.335123	-151832.449655	-152544.330364	-0.204000	0.898000	0.332000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1719438567.242622	0.000000
66.000000	-145299.638247	-148380.960331	-152833.964268	-152518.335285	-154788.579618	-148864.786192	-154596.533429	-152872.789249	-154140.557842	-152275.438878	-151629.920498	-153347.540301	-154848.929328	-155013.304056	-151809.315599	-152524.370256	-0.204000	0.898000	0.332000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1719438567.250657	0.000000
68.000000	-145291.569268	-148373.852476	-152818.519213	-152524.727884	-154772.709879	-148859.913511	-154580.417821	-152856.852455	-154123.972848	-152259.636195	-151612.977876	-153340.253632	-154833.506624	-154998.976588	-151807.326294	-152518.067064	-0.203000	0.899000	0.331000	192.000000	124.500000	88.000000	14.000000	16.000000	5.000000	40.000000	0.000000	0.000000	0.000000	1719438567.259678	0.000000
70.000000	-145276.258323	-148353.601796	-152810.517289	-152502.219677	-154765.400859	-148841.205101	-154571.767696	-152848.537606	-154115.009798	-152252.058953	-151605.221821	-153321.902850	-154824.744740	-154987.778364	-151783.924017	-152497.950494	-0.203000	0.899000	0.331000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1719438567.266707	0.000000
72.000000	-145265.484782	-148349.153799	-152793.686425	-152516.368331	-154748.033553	-148843.127351	-154554.601557	-152832.153777	-154096.815478	-152233.462302	-151586.669873	-153313.945629	-154806.952752	-154972.489771	-151782.493506	-152492.742538	-0.203000	0.899000	0.331000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1719438567.276742	0.000000
74.000000	-145290.988122	-148354.942901	-152825.336495	-152492.340206	-154781.829391	-148832.465569	-154588.084470	-152863.669737	-154100.861144	-152242.626517	-151594.671797	-153308.491803	-154814.529993	-154975.686070	-151770.423564	-152484.628854	-0.203000	0.899000	0.331000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1719438567.283718	0.000000
76.000000	-145314.904489	-148390.303360	-152845.274251	-152519.251707	-154800.582504	-148859.287662	-154605.205906	-152882.422850	-154126.386836	-152271.840247	-151624.041989	-153342.958193	-154844.637793	-155007.067920	-151815.149404	-152524.861994	-0.203000	0.899000	0.331000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1719438567.290730	0.000000
78.000000	-145330.461303	-148399.199355	-152863.557978	-152496.318817	-154819.380321	-148851.129276	-154622.439101	-152900.706577	-154154.438276	-152299.243486	-151650.953490	-153362.135990	-154870.096430	-155029.889051	-151825.118282	-152538.876538	-0.202500	0.904500	0.328500	192.000000	124.500000	88.000000	14.000000	56.000000	5.000000	24.000000	0.000000	0.000000	0.000000	1719438567.298783	0.000000
80.000000	-145286.026035	-148376.065299	-152815.524079	-152519.072893	-154770.318242	-148856.940729	-154573.824057	-152852.203292	-154134.880499	-152272.331986	-151623.460844	-153350.177807	-154842.268508	-155008.543135	-151820.424416	-152530.695800	-0.202500	0.904500	0.328500	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1719438567.306767	0.000000
82.000000	-145302.521622	-148371.013805	-152832.958440	-152487.646340	-154789.630150	-148835.706572	-154592.510115	-152870.397612	-154124.352828	-152265.090020	-151616.151824	-153332.318763	-154835.093598	-154997.076690	-151792.596494	-152506.220639	-0.202500	0.904500	0.328500	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1719438567.314835	0.000000
84.000000	-145278.873477	-148366.543456	-152809.667922	-152515.831890	-154765.624376	-148851.464552	-154568.951377	-152846.838873	-154116.864993	-152256.663413	-151606.629980	-153330.441216	-154826.555231	-154991.824030	-151800.821936	-152510.802747	-0.202500	0.904500	0.328500	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1719438567.322878	0.000000
86.000000	-145270.223352	-148342.895310	-152800.280190	-152478.593883	-154757.756562	-148818.272211	-154560.524769	-152838.613431	-154104.906810	-152241.844206	-151592.794251	-153312.917449	-154812.630095	-154973.942634	-151774.536285	-152486.774622	-0.202500	0.904500	0.328500	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1719438567.330818	0.000000
88.000000	-145264.300139	-148346.896273	-152797.530925	-152505.483032	-154754.046172	-148837.405305	-154557.172007	-152834.791283	-154091.451060	-152233.819930	-151583.607684	-153304.982579	-154802.392996	-154967.460628	-151775.720927	-152485.679386	-0.202250	0.910250	0.328250	192.000000	124.500000	88.000000	14.000000	80.000000	5.000000	32.000000	0.000000	0.000000	0.000000	1719438567.339854	0.000000
90.000000	-145329.477826	-148384.581314	-152857.858283	-152480.583189	-154815.826394	-148832.510273	-154618.259325	-152895.878601	-154117.155566	-152265.537055	-151614.900126	-153327.982524	-154834.266583	-154993.053376	-151791.322445	-152503.963113	-0.202250	0.910250	0.328250	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1719438567.346882	0.000000
92.000000	-145335.445742	-148413.258602	-152868.944749	-152513.462605	-154825.750569	-148868.496581	-154628.921107	-152905.556906	-154159.780343	-152310.061730	-151659.648318	-153372.574255	-154878.366575	-155039.120321	-151846.017164	-152557.808466	-0.202250	0.910250	0.328250	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1719438567.354874	0.000000
94.000000	-145351.918978	-148418.354800	-152879.695938	-152489.546238	-154837.172310	-148853.677375	-154640.007572	-152918.029179	-154168.609282	-152312.632181	-151662.978728	-153379.659758	-154881.093488	-155042.338972	-151844.698411	-152557.383783	-0.202250	0.910250	0.328250	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1719438567.362894	0.000000
96.000000	-145323.331097	-148408.676494	-152857.210083	-152514.468433	-154813.188888	-148872.028157	-154616.739406	-152894.291627	-154167.044660	-152311.961628	-151660.028298	-153377.357528	-154879.327700	-155042.853062	-151848.364097	-152560.289509	-0.202250	0.910250	0.328250	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1719438567.369894	0.000000
98.000000	-145310.367085	-148386.660026	-152836.892347	-152493.368386	-154792.826449	-148845.943671	-154596.153450	-152875.694975	-154144.491749	-152282.591436	-151631.351010	-153356.212778	-154850.717467	-155014.511051	-151819.776216	-152531.388704	-0.201125	0.911125	0.324125	192.000000	124.500000	96.000000	14.000000	64.000000	5.000000	0.000000	0.000000	0.000000	0.000000	1719438567.378934	0.000000
100.000000	-145280.013416	-148365.470572	-152815.233507	-152505.460680	-154770.407649	-148850.481075	-154571.700641	-152850.728077	-154126.006857	-152266.811105	-151615.973010	-153334.822158	-154836.032371	-154997.993111	-151802.721835	-152513.976695	-0.201125	0.911125	0.324125	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1719438567.386941	0.000000
102.000000	-145275.587770	-148350.897235	-152802.694178	-152486.305235	-154758.605928	-148826.408246	-154561.105914	-152839.708667	-154105.063272	-152243.833511	-151593.263637	-153318.170109	-154810.886659	-154974.277911	-151782.560561	-152492.653131	-0.201125	0.911125	0.324125	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1719438567.394969	0.000000
104.000000	-145273.129079	-148349.578482	-152808.684445	-152495.357692	-154764.819713	-148836.332421	-154566.917368	-152845.542472	-154098.111880	-152242.760628	-151589.441489	-153305.697835	-154807.779766	-154972.065088	-151773.508105	-152484.695910	-0.201125	0.911125	0.324125	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1719438567.402957	0.000000
106.000000	-145302.365160	-148367.415174	-152828.666905	-152488.562761	-154785.919760	-148832.644383	-154588.620912	-152867.268368	-154108.617199	-152253.511817	-151600.527954	-153322.104016	-154820.341446	-154983.352719	-151789.869581	-152498.933971	-0.201125	0.911125	0.324125	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1719438567.411045	0.000000
108.000000	-145352.589530	-148412.632753	-152889.553057	-152498.106956	-154847.744685	-148861.791058	-154650.267023	-152928.400389	-154148.604470	-152302.104509	-151649.970013	-153355.810446	-154869.694098	-155027.318600	-151825.699428	-152537.088399	-0.201125	0.911125	0.324125	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1719438567.420095	0.000000
110.000000	-145390.453385	-148455.369288	-152916.665723	-152503.381968	-154873.493895	-148878.152535	-154676.642081	-152956.094200	-154200.169945	-152354.407591	-151702.183688	-153415.355493	-154922.265401	-155082.259188	-151888.552533	-152597.840440	-0.200000	0.906000	0.330000	192.000000	124.500000	96.000000	14.000000	40.000000	5.000000	40.000000	0.000000	0.000000	0.000000	1719438567.426025	0.000000
112.000000	-145376.818821	-148449.937814	-152912.128319	-152503.717244	-154868.911787	-148885.305093	-154672.797581	-152952.294404	-154206.540192	-152355.078143	-151701.535487	-153413.097967	-154921.259573	-155082.192133	-151881.489382	-152594.107699	-0.200000	0.906000	0.330000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1719438567.434056	0.000000
114.000000	-145428.406647	-148492.607295	-152956.563587	-152526.381913	-154913.749387	-148912.373056	-154717.612829	-152996.886134	-154219.012465	-152372.266635	-151717.226412	-153436.343782	-154936.391704	-155099.604142	-151906.903315	-152616.660609	-0.200000	0.906000	0.330000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1719438567.443126	0.000000
116.000000	-145444.142275	-148507.247687	-152980.099974	-152521.866861	-154937.285773	-148922.096064	-154741.417437	-153019.997838	-154254.462332	-152406.017769	-151752.095133	-153461.333032	-154970.232245	-155131.723598	-151928.517452	-152641.560452	-0.200000	0.906000	0.330000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1719438567.450072	0.000000
118.000000	-145465.711709	-148537.467246	-152993.578076	-152548.286623	-154950.674468	-148948.113495	-154755.141408	-153033.408884	-154282.446716	-152436.058514	-151781.040642	-153498.928666	-155001.435280	-155164.558311	-151972.684499	-152681.815944	-0.200000	0.906000	0.330000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1719438567.458083	0.000000
120.000000	-145455.787534	-148528.034810	-152988.928913	-152535.814349	-154945.757085	-148942.346745	-154749.106437	-153028.871480	-154291.230952	-152441.981726	-151786.740337	-153498.414576	-155007.537306	-155168.380459	-151964.749630	-152677.211485	-0.202000	0.904000	0.326000	192.000000	124.500000	88.000000	14.000000	32.000000	5.000000	24.000000	0.000000	0.000000	0.000000	1719438567.467111	0.000000
122.000000	-145453.038270	-148530.672315	-152981.172857	-152565.810390	-154937.576346	-148959.870512	-154740.568070	-153020.869556	-154271.650824	-152419.205298	-151763.360413	-153488.065718	-154983.509181	-155150.320250	-151959.519322	-152668.002566	-0.202000	0.904000	0.326000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1719438567.475131	0.000000
124.000000	-145447.986775	-148518.848243	-152980.658767	-152549.426562	-154938.157491	-148948.135847	-154741.193919	-153020.534279	-154275.428268	-152422.826281	-151766.020270	-153481.784878	-154986.593722	-155148.822683	-151946.443551	-152658.033688	-0.202000	0.904000	0.326000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1719438567.482210	0.000000
126.000000	-145492.310285	-148562.769420	-153021.987143	-152588.989149	-154979.038832	-148986.737309	-154781.449411	-153060.834475	-154290.180420	-152445.669764	-151788.617884	-153506.081224	-155009.437205	-155172.537884	-151979.032395	-152686.867438	-0.202000	0.904000	0.326000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1719438567.492173	0.000000
128.000000	-145475.524125	-148546.854978	-153005.223334	-152563.575216	-154962.319727	-148967.626568	-154765.579673	-153045.389419	-154311.816908	-152461.003060	-151804.331160	-153518.888774	-155025.373998	-155185.278378	-151983.323930	-152695.316398	-0.202000	0.904000	0.326000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1719438567.500193	0.000000
130.000000	-145471.679625	-148552.532322	-153001.222372	-152605.663551	-154957.402343	-148996.125042	-154761.332841	-153040.382628	-154293.756699	-152441.735857	-151784.259294	-153508.137585	-155004.497469	-155169.363936	-151979.390023	-152687.448584	-0.206000	0.904000	0.336000	192.000000	124.500000	72.000000	14.000000	32.000000	5.000000	64.000000	0.000000	0.000000	0.000000	1719438567.508208	0.000000
132.000000	-145440.901272	-148516.478958	-152969.572302	-152571.599492	-154925.685218	-148961.189265	-154729.302791	-153009.000779	-154288.928722	-152434.382133	-151775.966796	-153495.687663	-154996.540248	-155159.596224	-151958.804066	-152669.902464	-0.206000	0.904000	0.336000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1719438567.514219	0.000000
134.000000	-145403.350342	-148492.786109	-152934.234194	-152604.054225	-154889.117764	-148972.186324	-154692.511820	-152972.232160	-154249.209672	-152393.411385	-151734.414903	-153461.690660	-154955.457742	-155122.089997	-151931.825510	-152640.420513	-0.206000	0.904000	0.336000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1719438567.522229	0.000000
136.000000	-145419.018915	-148485.365329	-152947.980517	-152572.024175	-154904.182840	-148945.140713	-154708.090986	-152987.073718	-154235.128073	-152382.235513	-151724.244860	-153443.876319	-154944.483035	-155107.002569	-151905.629266	-152616.481795	-0.206000	0.904000	0.336000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1719438567.532309	0.000000
138.000000	-145408.670057	-148493.054330	-152940.515034	-152604.635370	-154895.912694	-148968.699452	-154698.971474	-152978.647110	-154242.213576	-152394.148993	-151735.018401	-153455.387468	-154955.055410	-155119.474842	-151926.170519	-152635.123150	-0.206000	0.904000	0.336000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1719438567.539285	0.000000
140.000000	-145411.039342	-148480.693815	-152938.190453	-152576.539228	-154894.482183	-148942.637317	-154697.764480	-152977.909503	-154233.250527	-152380.045042	-151721.316781	-153443.921023	-154941.174977	-155106.443775	-151906.277467	-152616.213574	-0.206000	0.908000	0.336000	192.000000	124.500000	72.000000	14.000000	48.000000	5.000000	64.000000	0.000000	0.000000	0.000000	1719438567.546259	0.000000
