# OpenSignals Text File Format. Version 1
# {"98:D3:51:FD:71:01": {"position": 0, "device": "bitalino_rev", "device name": "98:D3:51:FD:71:01", "device connection": "BTH98:D3:51:FD:71:01", "sampling rate": 1000, "resolution": [4, 1, 1, 1, 1, 10, 10, 10, 10, 6, 6], "firmware version": 1282, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2024-4-19", "time": "11:57:24.550", "channels": [1, 2, 3, 4, 5, 6], "sensor": ["RAW", "RAW", "RAW", "RAW", "RAW", "RAW"], "label": ["A1", "A2", "A3", "A4", "A5", "A6"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A1", "A2", "A3", "A4", "A5", "A6"], "special": [{}, {}, {}, {}, {}, {}], "digital IO": [0, 0, 1, 1]}}
# EndOfHeader
0	0	0	0	0	505	495	0	466	38	7	
1	0	0	0	0	512	491	0	463	39	7	
2	0	0	0	0	511	487	0	463	39	7	
3	0	0	0	0	499	485	0	465	38	7	
4	0	0	0	0	512	483	0	459	39	7	
5	0	0	0	0	514	484	0	462	38	7	
6	0	0	0	0	510	483	0	454	39	7	
7	0	0	0	0	510	482	0	452	39	7	
8	0	0	0	0	505	482	0	453	39	7	
9	0	0	0	0	509	485	0	449	39	7	
10	0	0	0	0	505	490	0	455	38	8	
11	0	0	0	0	509	491	0	453	38	7	
12	0	0	0	0	507	491	0	458	39	7	
13	0	0	0	0	506	491	0	460	39	7	
14	0	0	0	0	505	495	0	463	39	7	
15	0	0	0	0	503	499	0	460	39	7	
0	0	0	0	0	509	498	0	457	39	7	
1	0	0	0	0	506	496	0	455	39	7	
2	0	0	0	0	507	497	0	457	38	7	
3	0	0	0	0	508	499	0	452	38	7	
4	0	0	0	0	507	500	0	471	39	7	
5	0	0	0	0	503	501	0	483	39	7	
6	0	0	0	0	509	500	0	490	39	7	
7	0	0	0	0	505	500	0	499	39	7	
8	0	0	0	0	508	503	0	515	39	7	
9	0	0	0	0	509	504	0	528	38	7	
10	0	0	0	0	510	504	0	528	39	7	
11	0	0	0	0	512	502	0	524	38	7	
12	0	0	0	0	499	502	0	507	39	7	
13	0	0	0	0	510	503	0	489	39	7	
14	0	0	0	0	510	508	0	484	38	7	
15	0	0	0	0	500	509	0	473	39	7	
0	0	0	0	0	505	510	0	464	39	7	
1	0	0	0	0	503	510	0	459	39	7	
2	0	0	0	0	510	510	0	452	39	7	
3	0	0	0	0	504	509	0	452	38	8	
4	0	0	0	0	512	507	0	450	39	7	
5	0	0	0	0	508	510	0	454	39	7	
6	0	0	0	0	502	511	0	455	39	7	
7	0	0	0	0	514	511	0	454	39	7	
8	0	0	0	0	511	514	0	452	38	7	
9	0	0	0	0	503	514	0	446	39	7	
10	0	0	0	0	502	515	0	452	38	7	
11	0	0	0	0	503	515	0	452	38	7	
12	0	0	0	0	518	514	0	453	39	8	
13	0	0	0	0	507	515	0	455	38	7	
14	0	0	0	0	508	519	0	451	39	7	
15	0	0	0	0	505	525	0	450	39	7	
0	0	0	0	0	505	521	0	447	39	7	
1	0	0	0	0	514	518	0	442	39	7	
2	0	0	0	0	512	516	0	445	38	7	
3	0	0	0	0	503	514	0	445	38	7	
4	0	0	0	0	504	515	0	451	39	7	
5	0	0	0	0	503	515	0	455	39	7	
6	0	0	0	0	507	513	0	455	39	7	
7	0	0	0	0	510	513	0	473	39	7	
8	0	0	0	0	510	514	0	486	39	7	
9	0	0	0	0	500	515	0	496	38	7	
10	0	0	0	0	506	518	0	516	38	7	
11	0	0	0	0	505	519	0	524	38	7	
