%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Other, Timestamp (Formatted)
92.0, -104213.28743854612, -106615.87645004707, -113525.82884142743, -116506.18809535362, -117540.76093921196, -109697.0420714667, -115896.8571897575, -114221.90686725461, -117223.65674062453, -112884.46788602685, -111153.68290587461, -113052.84357700868, -117009.4152700204, -118223.24910441031, -111330.50755626053, 0.0, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 5.0, 80.5, 128.0, 0.0, 0.0, 0.0, 1.719437324315791E9, 0.0, 2024-06-26 16:28:44.315
94.0, -104339.06070459614, -106736.17353870554, -113647.1764620753, -116628.20626833514, -117659.18048133618, -109816.19922115795, -116014.96380745934, -114340.4381681011, -117331.90623902157, -112994.05848909123, -111276.75161084553, -113187.33402339627, -117115.76487013875, -118327.76586148333, -111435.11372031138, 0.0, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 5.0, 81.0, 8.0, 0.0, 0.0, 0.0, 1.719437324322813E9, 0.0, 2024-06-26 16:28:44.322
96.0, -104268.608006073, -106671.08525885169, -113580.99294674314, -116563.27445069248, -117596.41678290568, -109752.56380469368, -115950.38961772795, -114275.46164696952, -117433.3161036153, -113095.40129845159, -111369.28783289049, -113272.15889360415, -117217.51001089932, -118428.81809816576, -111539.40695993984, 0.0, 0.0, 0.0, 0.0, 196.0, 124.5, 112.0, 0.0, 5.0, 81.0, 16.0, 0.0, 0.0, 0.0, 1.719437324330801E9, 0.0, 2024-06-26 16:28:44.330
98.0, -104247.59736628502, -106641.82682535969, -113552.04743767351, -116534.99949395651, -117565.1466924127, -109721.78545257873, -115918.18075396786, -114242.7163413425, -117359.3541812127, -113021.28291383779, -111302.99255883606, -113213.39615743115, -117141.69289370692, -118352.71040829545, -111459.6559357233, 0.0, 0.0, 0.0, 0.0, 196.0, 19.5, 160.0, 0.0, 5.0, 81.0, 24.0, 0.0, 0.0, 0.0, 1.719437324338835E9, 0.0, 2024-06-26 16:28:44.338
100.0, -104148.19915869227, -106552.03986788272, -113459.3324016729, -116440.5857253773, -117474.64447911317, -109630.6797421789, -115828.86318312446, -114153.17525305453, -117301.50786656236, -112964.10715152111, -111237.77016851548, -113143.14462460812, -117082.70664008935, -118294.23824480036, -111403.55305714048, 0.0, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 5.0, 81.0, 32.0, 0.0, 0.0, 0.0, 1.719437324346855E9, 0.0, 2024-06-26 16:28:44.346
102.0, -104140.26428941064, -106535.47722524134, -113442.63564856478, -116424.85009728077, -117454.50555735893, -109612.06073904762, -115808.32192997003, -114132.96927606694, -117246.36611299112, -112909.85946772808, -111188.86455164726, -113097.9941008084, -117027.43077605138, -118239.56587786268, -111345.99731516808, 0.0, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 5.0, 81.0, 40.0, 0.0, 0.0, 0.0, 1.719437324354874E9, 0.0, 2024-06-26 16:28:44.354
104.0, -104130.20600440574, -106532.66090543997, -113438.74644502955, -116418.34573964427, -117452.27038291341, -109609.4232332019, -115808.32192997003, -114132.47753768893, -117239.66058965452, -112899.91294144547, -111175.45350497408, -113081.85614131167, -117020.59114224806, -118231.42984288096, -111339.06827438693, 0.0, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 5.0, 81.0, 48.0, 0.0, 0.0, 0.0, 1.719437324362858E9, 0.0, 2024-06-26 16:28:44.362
106.0, -104143.46058886775, -106541.1992718219, -113445.69783755516, -116426.45942288154, -117456.98660099348, -109614.18415477088, -115812.27818873861, -114135.7408923794, -117229.35643546062, -112893.6991564869, -111171.67606016113, -113078.25751045436, -117011.98572063277, -118222.153868932, -111330.44050102717, 0.0, 0.0, 0.0, 0.0, 196.0, 124.5, 72.0, 0.0, 5.0, 81.0, 56.0, 0.0, 0.0, 0.0, 1.719437324372002E9, 0.0, 2024-06-26 16:28:44.372
108.0, -104241.18241562635, -106647.30300275124, -113551.08631266194, -116530.21622064308, -117565.30315462389, -109721.40547292298, -115921.35470168051, -114245.37619893267, -117298.26686361634, -112960.910852064, -111235.95967721459, -113141.1553193516, -117079.55504412115, -118292.74067792186, -111399.5967983719, 0.0, 0.0, 0.0, 0.0, 196.0, 20.0, 72.0, 0.0, 5.0, 81.0, 64.0, 0.0, 0.0, 0.0, 1.719437324378963E9, 0.0, 2024-06-26 16:28:44.378
110.0, -104247.73147675175, -106643.83848236066, -113549.6558010168, -116531.26675263248, -117561.07867492184, -109718.20917346588, -115915.0068062552, -114239.29652444084, -117355.42027418855, -113015.91849516852, -111294.09656454285, -113199.15809621313, -117135.65792270398, -118345.80371925877, -111454.62679322086, 0.0, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 5.0, 81.0, 72.0, 0.0, 0.0, 0.0, 1.719437324386945E9, 0.0, 2024-06-26 16:28:44.386
112.0, -104238.00846791369, -106640.19514801445, -113546.43714981523, -116526.25996187449, -117560.18460514363, -109716.84571705411, -115916.57142836708, -114240.03413200786, -117346.94896303999, -113007.93892239797, -111286.00523305002, -113194.64304383314, -117125.82315514365, -118336.8853732211, -111444.99319136063, 0.0, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 5.0, 81.0, 80.0, 0.0, 0.0, 0.0, 1.719437324395009E9, 0.0, 2024-06-26 16:28:44.395
114.0, -104260.06963969108, -106655.99783134436, -113562.3068883785, -116543.3143428939, -117573.86387275027, -109730.68144687194, -115927.43437617236, -114251.27705946888, -117353.83330033223, -113015.47146027941, -111291.23554125256, -113194.75480255543, -117135.16618432596, -118345.11081518064, -111454.06799960948, 0.0, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 5.0, 81.0, 88.0, 0.0, 0.0, 0.0, 1.719437324402984E9, 0.0, 2024-06-26 16:28:44.402
116.0, -104298.82756457658, -106703.5846952897, -113607.8150400895, -116586.38615445927, -117619.72965237257, -109776.54722649422, -115975.31181279563, -114300.11562110373, -117363.17632951455, -113026.60262901815, -111305.22773328159, -113215.43016617658, -117143.48103326334, -118355.81730077474, -111463.1651596028, 0.0, 0.0, 0.0, 0.0, 196.0, 125.0, 8.0, 0.0, 5.0, 81.0, 96.0, 0.0, 0.0, 0.0, 1.719437324411022E9, 0.0, 2024-06-26 16:28:44.411
118.0, -104337.38432376199, -106734.16188170457, -113643.30961028453, -116623.28888455498, -117654.50896674502, -109810.3207123662, -116007.11834515553, -114330.71515926304, -117459.89232777267, -113119.29531327431, -111394.07591749143, -113296.18701889362, -117241.38167397758, -118451.39336006563, -111560.14937879436, 0.0, 0.0, 0.0, 0.0, 196.0, 20.0, 64.0, 0.0, 5.0, 81.0, 104.0, 0.0, 0.0, 0.0, 1.719437324419032E9, 0.0, 2024-06-26 16:28:44.419
120.0, -104313.15503277244, -106715.5875820622, -113622.99187457465, -116602.769983145, -117636.7616816475, -109792.03698540176, -115991.53917927018, -114314.97953116651, -117413.19953360553, -113076.71524008695, -111358.02255368502, -113269.67784996961, -117196.2087984334, -118404.67821415403, -111514.52946836108, 0.0, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 5.0, 81.0, 112.0, 0.0, 0.0, 0.0, 1.719437324428004E9, 0.0, 2024-06-26 16:28:44.428
122.0, -104451.13235129505, -106847.6193365597, -113755.850643617, -116734.30999926449, -117766.73707565512, -109921.92297243155, -116121.62633200006, -114444.79846296294, -117486.82617984132, -113146.34092406523, -111420.54038292651, -113320.48336511652, -117269.34370629117, -118480.62944181317, -111589.67603321983, 0.0, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 5.0, 81.0, 120.0, 0.0, 0.0, 0.0, 1.719437324434037E9, 0.0, 2024-06-26 16:28:44.434
124.0, -104463.22464504537, -106866.70772632453, -113774.71551593728, -116753.7113134517, -117787.59125323192, -109942.77715000835, -116143.35222761062, -114466.14437891774, -117545.81243345886, -113205.90832303863, -111489.83079073796, -113400.8155346889, -117324.41840462905, -118535.32416049531, -111644.50486236869, 0.0, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 5.0, 81.0, 128.0, 0.0, 0.0, 0.0, 1.719437324444071E9, 0.0, 2024-06-26 16:28:44.444
126.0, -104575.13982953309, -106974.15256192119, -113882.47327595632, -116860.64205892588, -117893.71733590572, -110048.8808809377, -116249.54536551778, -114572.38222031383, -117612.4653354246, -113273.94703316058, -111546.40305595435, -113446.41309337773, -117397.12862934216, -118607.36383287476, -111717.19273533735, 0.0, 0.0, 0.0, 0.0, 196.0, 125.0, 24.0, 0.0, 5.0, 81.0, 136.0, 0.0, 0.0, 0.0, 1.719437324451079E9, 0.0, 2024-06-26 16:28:44.451
128.0, -104624.96186792396, -107023.50521367851, -113936.11746264905, -116916.90139971989, -117949.06025517706, -110105.25198045398, -116304.5083051334, -114627.0098837626, -117747.71574112365, -113407.63281674778, -111691.77880189166, -113602.00358653112, -117529.60741872877, -118738.99325597206, -111847.34694330061, 0.0, 0.0, 0.0, 0.0, 196.0, 20.0, 104.0, 0.0, 5.0, 81.0, 144.0, 0.0, 0.0, 0.0, 1.719437324459085E9, 0.0, 2024-06-26 16:28:44.459
130.0, -104541.23223319439, -106940.53553826042, -113851.80668256363, -116832.90354405684, -117865.35297219193, -110020.65062769063, -116219.30345526975, -114542.16266181025, -117676.63719375577, -113338.87885080324, -111613.63710327592, -113515.9940738671, -117461.99339175146, -118673.12266506227, -111783.75623032526, 0.0, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 5.0, 81.0, 152.0, 0.0, 0.0, 0.0, 1.719437324467119E9, 0.0, 2024-06-26 16:28:44.467
132.0, -104453.92631935196, -106853.81076977382, -113766.75829491118, -116749.68799944974, -117780.79632291751, -109936.2951441163, -116134.72445425087, -114457.22603288008, -117616.265131982, -113281.1442948752, -111565.84907363047, -113478.80077109346, -117401.04018462184, -118610.60483582078, -111719.96435164982, 0.0, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 5.0, 81.0, 160.0, 0.0, 0.0, 0.0, 1.719437324475188E9, 0.0, 2024-06-26 16:28:44.475
134.0, -104390.06738544315, -106790.28711203185, -113701.60295982397, -116682.00691723906, -117714.65751107426, -109869.9775183174, -116070.5972994086, -114393.05417454889, -117503.14295329369, -113163.64117427364, -111437.17008080127, -113339.750568837, -117287.53802627779, -118497.3708984102, -111607.44567006179, 0.0, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 5.0, 81.0, 168.0, 0.0, 0.0, 0.0, 1.719437324483138E9, 0.0, 2024-06-26 16:28:44.483
136.0, -104595.63637919861, -106994.38089065325, -113904.80266866717, -116883.55259699257, -117915.86791466094, -110071.05381143735, -116274.62402279665, -114597.28206363703, -117565.90665172419, -113226.91896282662, -111510.84143052596, -113420.3733110873, -117348.67004736306, -118558.70408519555, -111666.78955159064, 0.0, 0.0, 0.0, 0.0, 196.0, 125.0, 64.0, 0.0, 5.0, 81.0, 176.0, 0.0, 0.0, 0.0, 1.719437324490148E9, 0.0, 2024-06-26 16:28:44.490
138.0, -104840.23151877303, -107241.65823956231, -114152.30353502078, -117130.0029313568, -118164.97810661532, -110319.1358231468, -116521.45433681659, -114842.97243868977, -117868.79514083805, -113525.76178619407, -111798.19545724339, -113695.41152660985, -117652.27379229949, -118862.73251327664, -111972.53906399479, 0.0, 0.0, 0.0, 0.0, 196.0, 20.0, 88.0, 0.0, 5.0, 81.0, 184.0, 0.0, 0.0, 0.0, 1.719437324499133E9, 0.0, 2024-06-26 16:28:44.499
140.0, -104807.24034395699, -107205.91780017827, -114117.85949681516, -117098.4422681859, -118129.55059165366, -110284.35650877435, -116484.41749625416, -114806.89672313891, -117908.84946690196, -113573.72862979515, -111858.88044343954, -113769.97694611276, -117694.02685094201, -118904.64203413035, -112013.15218367007, 0.0, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 5.0, 81.0, 192.0, 0.0, 0.0, 0.0, 1.719437324507248E9, 0.0, 2024-06-26 16:28:44.507
142.0, -104834.42006521465, -107236.62909705986, -114150.35893325317, -117130.76289066827, -118164.53107172622, -110319.18052663571, -116519.21916237107, -114840.73726424424, -117971.5461100991, -113632.93840085727, -111906.57906610717, -113806.52204829718, -117757.52815693953, -118968.23274710569, -112078.19576003501, 0.0, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 5.0, 81.0, 200.0, 0.0, 0.0, 0.0, 1.71943732451526E9, 0.0, 2024-06-26 16:28:44.515
144.0, -104633.90256570608, -107026.85797534681, -113945.79576799819, -116928.25608590318, -117958.15741517037, -110113.32096020234, -116310.81149706978, -114632.24019196513, -117841.03427422456, -113502.35950974937, -111788.20422747187, -113699.50189584517, -117623.52944892997, -118831.86475418387, -111941.78306362427, 0.0, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 5.0, 81.0, 208.0, 0.0, 0.0, 0.0, 1.719437324522223E9, 0.0, 2024-06-26 16:28:44.522
146.0, -104597.15629782157, -107001.1087657343, -113915.17387809443, -116893.9908616532, -117928.94368516728, -110083.21316042104, -116285.64343281311, -114606.02159571905, -117702.74403127958, -113364.20337727111, -111640.34743790001, -113544.0008096696, -117490.04483104288, -118697.97780489658, -111809.21486725986, 0.0, 0.0, 0.0, 0.0, 196.0, 125.0, 56.0, 0.0, 5.0, 81.0, 216.0, 0.0, 0.0, 0.0, 1.719437324531244E9, 0.0, 2024-06-26 16:28:44.531
148.0, -104649.1464554246, -107048.42740874618, -113961.93372749494, -116940.46013837578, -117971.88138626593, -110126.91082083117, -116326.54712516633, -114648.28874448405, -117694.27272013102, -113357.58726091233, -111640.79447278912, -113549.36522833887, -117481.17118849412, -118689.21592107009, -111799.894189822, 0.0, 0.0, 0.0, 0.0, 196.0, 20.0, 152.0, 0.0, 5.0, 81.0, 224.0, 0.0, 0.0, 0.0, 1.719437324539245E9, 0.0, 2024-06-26 16:28:44.539
150.0, -104769.95763420554, -107174.11126781837, -114089.20456042344, -117066.70279105936, -118101.43209712888, -110256.75210437205, -116457.64010639669, -114779.02409780314, -117850.93609701826, -113510.02615809753, -111786.05846000415, -113687.94604396178, -117636.5158124585, -118845.7004840017, -111955.55173820874, 0.0, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 5.0, 81.0, 232.0, 0.0, 0.0, 0.0, 1.719437324546307E9, 0.0, 2024-06-26 16:28:44.546
152.0, -104738.79930243484, -107134.36986617683, -114051.60892624962, -117032.59402902056, -118062.20478560982, -110217.88242076426, -116416.33408264328, -114738.0309984721, -117874.45013218524, -113534.85894618738, -111817.59677143059, -113724.96053277976, -117659.73927494757, -118867.56049007899, -111978.3281658087, 0.0, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 5.0, 81.0, 240.0, 0.0, 0.0, 0.0, 1.719437324555296E9, 0.0, 2024-06-26 16:28:44.555
154.0, -104415.30250493319, -106813.48822277645, -113737.23164048573, -116723.31294099247, -117754.57772667143, -109909.5401060033, -116105.46602075887, -114426.17945983166, -117789.55820674398, -113454.16914870372, -111732.25781110024, -113640.20271780524, -117575.94258498462, -118784.72492512762, -111896.99016773584, 0.0, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 5.0, 81.0, 248.0, 0.0, 0.0, 0.0, 1.719437324563322E9, 0.0, 2024-06-26 16:28:44.563
156.0, -104717.3639795022, -107120.82470903693, -114026.68673118195, -116998.66408093741, -118031.5605439616, -110187.59580702732, -116393.95998644353, -114716.21569588373, -117414.56299001731, -113078.81630406575, -111357.35200135136, -113264.87222491173, -117198.60043509012, -118410.73553690143, -111519.8715352859, 0.0, 0.0, 0.0, 0.0, 196.0, 125.0, 96.0, 0.0, 5.0, 81.5, 128.0, 0.0, 0.0, 0.0, 1.719437324571371E9, 0.0, 2024-06-26 16:28:44.571
158.0, -104903.68812128165, -107304.93602811528, -114225.95253300102, -117209.03869975076, -118241.39872090802, -110396.91989385127, -116595.41625921922, -114916.8226023701, -118143.49808019378, -113802.56578952858, -112081.23559728095, -113982.09500099362, -117930.59771425698, -119141.25760093423, -112249.2983638404, 0.0, 0.0, 0.0, 0.0, 196.0, 20.0, 144.0, 0.0, 5.0, 82.0, 8.0, 0.0, 0.0, 0.0, 1.719437324579365E9, 0.0, 2024-06-26 16:28:44.579
160.0, -103985.16553463526, -106372.7118221178, -113301.41732709615, -116295.45584862899, -117319.54572433779, -109475.42452519233, -115665.76250383408, -113986.31948069567, -117595.09802998282, -113263.95580338905, -111547.2747739881, -113463.15454997476, -117381.77298090137, -118589.97417568853, -111703.2675985417, 0.0, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 5.0, 82.0, 16.0, 0.0, 0.0, 0.0, 1.719437324586352E9, 0.0, 2024-06-26 16:28:44.586
162.0, -103581.6494919836, -105983.72441336208, -112903.04218566921, -115886.70949777479, -116917.7954694981, -109074.1436569862, -115272.99765026542, -113594.06871724948, -116777.27005210759, -112444.51849991304, -110726.47401410033, -112644.05252266557, -116561.30749718042, -117770.80509314599, -110881.08103049768, 0.0, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 5.0, 82.0, 24.0, 0.0, 0.0, 0.0, 1.719437324594401E9, 0.0, 2024-06-26 16:28:44.594
164.0, -103814.53231746344, -106211.35457889493, -113126.69374068902, -116104.43784051393, -117135.65792270398, -109292.00611019209, -115493.49760931703, -113815.44039433484, -116767.83761594744, -112428.69346483868, -110703.65288301145, -112606.30042628056, -116552.6126685873, -117763.38431398683, -110872.2744431823, 0.0, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 5.0, 82.0, 32.0, 0.0, 0.0, 0.0, 1.719437324603394E9, 0.0, 2024-06-26 16:28:44.603
166.0, -103857.80529472891, -106260.9754515857, -113178.75095352542, -116158.6631725625, -117191.5596355867, -109348.17604400827, -115549.68989487767, -113871.27505198421, -116973.42896144737, -112636.89996443987, -110918.49785071587, -112827.7838620882, -116760.10391236591, -117970.00383973168, -111079.22924509399, 0.0, 0.0, 0.0, 0.0, 196.0, 125.0, 56.0, 0.0, 5.0, 82.0, 40.0, 0.0, 0.0, 0.0, 1.71943732461241E9, 0.0, 2024-06-26 16:28:44.612
168.0, -104647.0453914458, -107049.4108855022, -113958.51391059326, -116927.4514231028, -117964.48295885122, -110119.51239341646, -116328.201154256, -114649.78631136255, -117275.22221508292, -112933.35115115061, -111203.28142682093, -113096.80945835228, -117061.91951774592, -118274.41224746851, -111381.55894059646, 0.0, 0.0, 0.0, 0.0, 196.0, 20.0, 160.0, 0.0, 5.0, 82.0, 48.0, 0.0, 0.0, 0.0, 1.719437324618443E9, 0.0, 2024-06-26 16:28:44.618
170.0, -104958.29343298596, -107360.81538925355, -114279.28379527137, -117258.59251720816, -118292.53951222176, -110448.48536830967, -116651.20621337966, -114973.10429490857, -118032.81224165109, -113693.37751786441, -111974.6848314625, -113878.27114799872, -117819.24132338063, -119031.62229438094, -112139.50659507593, 0.0, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 5.0, 82.0, 56.0, 0.0, 0.0, 0.0, 1.719437324626423E9, 0.0, 2024-06-26 16:28:44.626
172.0, -104843.53957695242, -107240.02656221707, -114159.43374150203, -117140.79882392871, -118171.86244390756, -110327.85300348437, -116527.53401130844, -114848.82859573705, -118007.30890122759, -113670.57873852001, -111943.90647934753, -113846.71048482782, -117795.28025332454, -119004.37551788993, -112115.54552501983, 0.0, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 5.0, 82.0, 64.0, 0.0, 0.0, 0.0, 1.719437324635496E9, 0.0, 2024-06-26 16:28:44.635
174.0, -104991.01638686853, -107395.03591001463, -114312.11850787622, -117291.40487806856, -118323.58608527019, -110481.11891521442, -116682.63276608381, -115004.68730982392, -118005.07372678207, -113669.01411640813, -111951.17079629551, -113860.03212452319, -117789.78172418854, -119001.80506727757, -112110.42697553957, 0.0, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 5.0, 82.0, 72.0, 0.0, 0.0, 0.0, 1.719437324642478E9, 0.0, 2024-06-26 16:28:44.642
176.0, -105030.2884018765, -107428.34000925304, -114348.21657517155, -117328.93345700901, -118360.84644327719, -110517.23933425419, -116716.83093510044, -115038.46079569588, -118148.70603665186, -113813.07110942258, -112083.44841998201, -113984.44193416143, -117936.43151955982, -119149.03600800468, -112258.7978552339, 0.0, 0.0, 0.0, 0.0, 196.0, 125.0, 40.0, 0.0, 5.0, 82.0, 80.0, 0.0, 0.0, 0.0, 1.719437324650508E9, 0.0, 2024-06-26 16:28:44.650
178.0, -104954.94067131766, -107352.81346473855, -114274.9252051026, -117257.13965381858, -118288.60560519763, -110445.04319966355, -116644.34422783187, -114965.86232970505, -118111.75860306724, -113777.01774561618, -112060.78375110433, -113972.19317819992, -117896.93598710728, -119107.95350169583, -112217.40242450267, 0.0, 0.0, 0.0, 0.0, 196.0, 20.5, 88.0, 0.0, 5.0, 82.0, 88.0, 0.0, 0.0, 0.0, 1.719437324659539E9, 0.0, 2024-06-26 16:28:44.659
180.0, -104978.16413380673, -107377.93682550632, -114296.44993501305, -117275.82571218321, -118308.67747171849, -110465.13741792887, -116666.11482693134, -114988.05761194917, -118039.1601370764, -113702.31821564653, -111973.81311342874, -113875.81245610863, -117826.72915777317, -119037.52315491714, -112148.20142366904, 0.0, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 5.0, 82.0, 96.0, 0.0, 0.0, 0.0, 1.719437324666583E9, 0.0, 2024-06-26 16:28:44.666
182.0, -104895.52973455546, -107291.61438841993, -114214.46373635098, -117196.99110948935, -118228.2111916794, -110384.58173091194, -116583.32396546888, -114904.64090164196, -118083.10366667554, -113746.5970214125, -112031.8382420347, -113942.68887551891, -117867.20816698173, -119078.31508854809, -112188.70278462206, 0.0, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 5.0, 82.0, 104.0, 0.0, 0.0, 0.0, 1.719437324674597E9, 0.0, 2024-06-26 16:28:44.674
184.0, -104914.50636559802, -107313.34028403048, -114233.68623658255, -117212.39146141904, -118245.82436631017, -110402.59723694292, -116604.35695700134, -114926.36679725251, -117963.72299953974, -113626.3222844985, -111898.80065903673, -113801.40349881692, -117752.05197954798, -118960.99078190218, -112073.14426578811, 0.0, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 5.0, 82.0, 112.0, 0.0, 0.0, 0.0, 1.719437324682612E9, 0.0, 2024-06-26 16:28:44.682
186.0, -105064.46421914866, -107460.92885266888, -114381.83359883232, -117362.12579752515, -118393.9493768155, -110550.47637825923, -116750.8055866725, -115072.8601304126, -118133.2833329777, -113794.0050714022, -112078.7545536464, -113986.36418418458, -117919.31008330705, -119129.29941765063, -112239.15067185769, 0.0, 0.0, 0.0, 0.0, 196.0, 125.0, 40.0, 0.0, 5.0, 82.0, 120.0, 0.0, 0.0, 0.0, 1.719437324690586E9, 0.0, 2024-06-26 16:28:44.690
188.0, -105114.91210638429, -107514.46128063933, -114433.5555355019, -117413.31129232781, -118446.90065943012, -110603.71823355177, -116804.62858732088, -115127.19722118345, -118197.14226688651, -113859.45097916735, -112130.70000776053, -114031.82763240668, -117984.01838350516, -119194.90178762696, -112305.22242846758, 0.0, 0.0, 0.0, 0.0, 196.0, 20.0, 160.0, 0.0, 5.0, 82.0, 128.0, 0.0, 0.0, 0.0, 1.719437324698621E9, 0.0, 2024-06-26 16:28:44.698
190.0, -105215.02556979962, -107612.18310739794, -114528.97513258162, -117507.3897847402, -118539.727454153, -110696.00858640774, -116897.43303029932, -115219.82285020624, -118227.04890096771, -113890.36344174904, -112173.63770885918, -114082.32022313122, -118011.28751174064, -119223.0426338962, -112331.84335611384, 0.0, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 5.0, 82.0, 136.0, 0.0, 0.0, 0.0, 1.719437324706686E9, 0.0, 2024-06-26 16:28:44.706
192.0, -105333.64627762394, -107735.81060598024, -114652.28970674155, -117633.31951300139, -118667.3559149928, -110823.74880596982, -117024.79327020566, -115346.33372382328, -118449.20288910902, -114110.99751126737, -112381.5759875269, -114282.1224668172, -118234.31321791568, -119446.694188916, -112555.22669020019, 0.0, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 5.0, 82.0, 144.0, 0.0, 0.0, 0.0, 1.719437324714666E9, 0.0, 2024-06-26 16:28:44.714
194.0, -105440.30880216465, -107832.57130772727, -114750.86089978945, -117732.24833396058, -118763.24489870608, -110919.92836236101, -117120.50343996329, -115441.88743136972, -118487.58083433878, -114150.60480244218, -112430.95099102867, -114338.7841390114, -118271.99825906733, -119483.3510498227, -112591.3247574955, 0.0, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 5.0, 82.0, 152.0, 0.0, 0.0, 0.0, 1.719437324721732E9, 0.0, 2024-06-26 16:28:44.721
196.0, -105411.13977565049, -107814.3993394851, -114729.1797076678, -117709.8295342719, -118743.50830835204, -110900.28117898479, -117102.08560253211, -115423.96133231657, -118506.46805840351, -114171.81660793026, -112443.7361888571, -114349.87060426125, -118290.93018662099, -119503.57937855476, -112613.14006008388, 0.0, 0.0, 0.0, 0.0, 196.0, 125.0, 0.0, 0.0, 5.0, 82.0, 160.0, 0.0, 0.0, 0.0, 1.719437324730673E9, 0.0, 2024-06-26 16:28:44.730
198.0, -105706.00398850489, -108103.56385750341, -115014.41031866198, -117993.60728187648, -119024.26857045515, -111181.42142074365, -117382.13060881266, -115705.68271943125, -118654.32484797537, -114317.72879573451, -112594.58811218597, -114498.59911186685, -118438.02701688136, -119650.51974660394, -112757.2641083317, 0.0, 0.0, 0.0, 0.0, 196.0, 20.5, 64.0, 0.0, 5.0, 82.0, 168.0, 0.0, 0.0, 0.0, 1.719437324738684E9, 0.0, 2024-06-26 16:28:44.738
200.0, -105792.92992269158, -108196.77063188204, -115111.57335180919, -118094.30189064765, -119127.35481588302, -111283.9712243046, -117483.27225247292, -115805.84088633549, -118914.74502262415, -114580.38414482881, -112850.02384782123, -114752.51492887914, -118699.18479909716, -119912.57159859796, -113019.69593998147, 0.0, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 5.0, 82.0, 176.0, 0.0, 0.0, 0.0, 1.719437324746776E9, 0.0, 2024-06-26 16:28:44.746
202.0, -104554.26330021182, -106936.55692774737, -113870.67155488391, -116871.63911719789, -117892.64445217187, -110049.7749507159, -116234.70380719946, -114555.93133639471, -118440.53041226036, -114114.37262468012, -112396.97633945661, -114317.77349922342, -118225.14900268901, -119434.2889707433, -112547.42593138528, 0.0, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 5.0, 82.0, 184.0, 0.0, 0.0, 0.0, 1.719437324754727E9, 0.0, 2024-06-26 16:28:44.754
