%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Other, Timestamp (Formatted)
80.0, -94138.0151078719, -96871.45464080032, -104120.30418161204, -106807.16267909559, -107753.24496665537, -100137.15626444297, -106218.64124758737, -104513.2702008808, -107428.31765750858, -103317.36246554405, -101541.31520286981, -103400.93563806244, -107295.21301927723, -108578.65018590096, -101496.209382559, -102297.63118000403, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 10.0, 149.0, 5.0, 0.0, 0.0, 0.0, 1.719437669395947E9, 0.0, 2024-06-26 16:34:29.395
82.0, -94130.66138394612, -96868.66067274341, -104117.48786181067, -106803.00525462691, -107751.70269628796, -100134.63051731951, -106216.67429407529, -104511.14678515754, -107426.66362841889, -103317.7424451998, -101539.66117378011, -103399.21455373938, -107294.49776345465, -108578.44902020086, -101496.70112093701, -102297.51942128176, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 10.0, 149.0, 13.0, 0.0, 0.0, 0.0, 1.71943766940404E9, 0.0, 2024-06-26 16:34:29.404
84.0, -94131.48839849095, -96864.74911746373, -104113.88923095337, -106799.40662376961, -107746.00300145186, -100129.7354852838, -106210.90754400582, -104505.9611804439, -107423.86966036198, -103312.84741316408, -101536.08489466726, -103395.28064671525, -107290.09446979695, -108573.55398816515, -101491.78373715685, -102292.08794737911, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 10.0, 149.0, 21.0, 0.0, 0.0, 0.0, 1.719437669411002E9, 0.0, 2024-06-26 16:34:29.411
86.0, -94122.77121815339, -96861.59752149553, -104112.16814663031, -106796.43384175705, -107746.31592587424, -100128.4837875943, -106210.54991609453, -104504.79888973224, -107420.18162252684, -103307.70651193935, -101531.10045565372, -103391.52555364676, -107285.17708601679, -108567.65312762895, -101486.28520802084, -102287.97522639934, 0.0, 0.0, 0.0, 196.0, 127.0, 80.0, 0.0, 10.0, 149.0, 29.0, 0.0, 0.0, 0.0, 1.719437669419034E9, 0.0, 2024-06-26 16:34:29.419
88.0, -94130.59432871274, -96864.34678606353, -104114.29156235357, -106800.12187959217, -107747.25469914135, -100131.16599692893, -106212.11453820641, -104507.50345081133, -107421.58978242753, -103311.17103232993, -101533.20151963252, -103391.27968445775, -107290.40739421934, -108572.30229047565, -101491.31435052329, -102290.23275258932, 0.0, 0.0, 0.0, 196.0, 17.5, 120.0, 0.0, 10.0, 149.0, 37.0, 0.0, 0.0, 0.0, 1.719437669428086E9, 0.0, 2024-06-26 16:34:29.428
90.0, -94117.51855820639, -96857.23893132675, -104107.09430063896, -106792.32112077727, -107741.48794907189, -100124.6839910369, -106205.81134627001, -104500.73087224137, -107417.94644808132, -103311.2827910522, -101532.4639120655, -103394.87831531506, -107286.02645230609, -108570.80472359715, -101488.43097548855, -102290.90330492298, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 10.0, 149.0, 45.0, 0.0, 0.0, 0.0, 1.719437669435058E9, 0.0, 2024-06-26 16:34:29.435
92.0, -94117.18328203956, -96854.19909408082, -104102.57924825899, -106788.23075154195, -107735.20710887994, -100119.56544155664, -106200.0222444561, -104496.05935765021, -107408.51401192117, -103299.2799042797, -101520.0586938928, -103378.62859709605, -107276.61636789041, -108560.23234846978, -101479.62438817315, -102278.1851623279, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 10.0, 149.0, 53.0, 0.0, 0.0, 0.0, 1.719437669443072E9, 0.0, 2024-06-26 16:34:29.443
94.0, -94112.0200290704, -96851.1592568349, -104101.12638486939, -106786.28614977434, -107734.55890829074, -100118.69372352287, -106198.52467757759, -104494.33827332716, -107411.71031137828, -103302.76677641473, -101524.4172840616, -103386.8093355667, -107278.20334174673, -108562.60163338204, -101479.11029805068, -102282.43199377441, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 10.0, 149.0, 61.0, 0.0, 0.0, 0.0, 1.719437669452088E9, 0.0, 2024-06-26 16:34:29.452
96.0, -94114.7692936384, -96853.2603208137, -104100.70170172474, -106785.3026730183, -107732.56960303422, -100117.46437757784, -106197.18357291026, -104493.57831401567, -107405.27300897516, -103295.30129376666, -101515.72245546848, -103373.62180633805, -107272.52599865508, -108556.09727574555, -101475.24344625992, -102274.07244134814, 0.0, 0.0, 0.0, 196.0, 127.0, 88.0, 0.0, 10.0, 149.0, 69.0, 0.0, 0.0, 0.0, 1.719437669460135E9, 0.0, 2024-06-26 16:34:29.460
98.0, -94109.62839241367, -96849.08054460055, -104099.0700243795, -106783.17925729505, -107731.42966406699, -100116.0785694216, -106195.70835777621, -104491.87958143707, -107412.51497417867, -103303.10205258157, -101524.2161183615, -103387.0999082446, -107278.02452779109, -108561.75226709274, -101477.97035908347, -102281.8955519075, 0.0, 0.0, 0.0, 196.0, 17.0, 216.0, 0.0, 10.0, 149.0, 77.0, 0.0, 0.0, 0.0, 1.719437669467122E9, 0.0, 2024-06-26 16:34:29.467
100.0, -94107.95201157952, -96843.67142244238, -104093.70560571023, -106776.56314093628, -107725.01471340832, -100109.75302574075, -106189.33811060645, -104485.39757554502, -107401.09323276201, -103290.40626173095, -101509.91100191009, -103368.03387022423, -107268.3685741864, -108549.81643555361, -101469.78962061282, -102268.39509825649, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 10.0, 149.0, 85.0, 0.0, 0.0, 0.0, 1.719437669475211E9, 0.0, 2024-06-26 16:34:29.475
102.0, -94104.80041561132, -96845.61602420999, -104094.57732374399, -106778.28422525934, -107726.75814947583, -100111.54116529718, -106191.19330539624, -104487.52099126828, -107403.03783452962, -103294.94366585538, -101515.96832465749, -103380.19321920791, -107270.00025153164, -108552.74451407726, -101469.74491712391, -102273.7371651813, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 10.0, 149.0, 93.0, 0.0, 0.0, 0.0, 1.719437669484233E9, 0.0, 2024-06-26 16:34:29.484
104.0, -94102.38642721015, -96841.72682067477, -104089.39171903035, -106772.94215833452, -107721.48313778438, -100106.19909837235, -106185.87359021588, -104482.5142005103, -107397.6510641159, -103288.39460472997, -101506.29001930833, -103364.59170157812, -107266.82630381899, -108547.49185413026, -101468.26970198986, -102266.09286857759, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 10.0, 149.0, 101.0, 0.0, 0.0, 0.0, 1.719437669491186E9, 0.0, 2024-06-26 16:34:29.491
106.0, -94095.27857247337, -96834.37309674897, -104084.00494861662, -106768.449457699, -107716.16342260402, -100101.23701110328, -106180.59857852443, -104477.32859579666, -107396.91345654888, -103289.53454369718, -101509.28515306534, -103373.77826854924, -107263.94292878425, -108546.77659830768, -101463.50878042087, -102267.36691801154, 0.0, 0.0, 0.0, 196.0, 127.0, 72.0, 0.0, 10.0, 149.0, 109.0, 0.0, 0.0, 0.0, 1.719437669499196E9, 0.0, 2024-06-26 16:34:29.499
108.0, -94088.41658692558, -96829.03102982415, -104078.12643982487, -106760.98397505093, -107709.41319577851, -100094.68794997787, -106174.02716565457, -104471.38303177155, -107384.79881105409, -103275.4752964348, -101492.36488251269, -103351.80650374967, -107252.85646353442, -108534.43843536836, -101454.36691693866, -102252.70417364886, 0.0, 0.0, 0.0, 196.0, 17.5, 112.0, 0.0, 10.0, 149.0, 117.0, 0.0, 0.0, 0.0, 1.719437669507276E9, 0.0, 2024-06-26 16:34:29.507
110.0, -94106.27563074537, -96846.26422479919, -104094.6667307218, -106777.99365258143, -107724.76884421932, -100110.89296470798, -106189.47222107319, -104486.80573544571, -107398.7015961053, -103290.04863381966, -101508.79341468733, -103373.91237901598, -107263.29472819505, -108546.44132214086, -101462.3017862203, -102266.3387377666, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 10.0, 149.0, 125.0, 0.0, 0.0, 0.0, 1.719437669516231E9, 0.0, 2024-06-26 16:34:29.516
112.0, -94093.44572942803, -96834.73072466026, -104083.24498930514, -106765.52137917536, -107714.6211522366, -100099.27005759122, -106177.75990697861, -104474.93695913994, -107397.18167748234, -103288.97575008581, -101504.6583419631, -103364.90462600048, -107265.23932996266, -108546.95541226333, -101465.96747231096, -102264.93057786592, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 10.0, 149.0, 133.0, 0.0, 0.0, 0.0, 1.719437669523237E9, 0.0, 2024-06-26 16:34:29.523
114.0, -94092.17167999408, -96830.21567228028, -104080.69689043723, -106763.50972217438, -107711.20133533495, -100096.78901395667, -106174.5636075215, -104472.2100463164, -107388.79977331159, -103284.90773259495, -101501.59615297272, -103366.91628300147, -107255.69513508024, -108539.69109531536, -101456.0432977728, -102260.10260106357, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 10.0, 149.0, 141.0, 0.0, 0.0, 0.0, 1.719437669531313E9, 0.0, 2024-06-26 16:34:29.531
116.0, -94076.5031071309, -96821.81141636509, -104070.30332926552, -106751.93151854654, -107701.34421603015, -100086.14958359595, -106164.10299111641, -104462.01765084478, -107382.45187788628, -103275.60940690154, -101489.57091445576, -103350.53245431572, -107250.01779198859, -108532.00209522274, -101451.1482657371, -102251.11719979254, 0.0, 0.0, 0.0, 196.0, 127.0, 64.0, 0.0, 10.0, 149.0, 149.0, 0.0, 0.0, 0.0, 1.719437669539274E9, 0.0, 2024-06-26 16:34:29.539
118.0, -94076.79367980882, -96822.12434078746, -104070.25862577661, -106751.81975982426, -107700.20427706293, -100085.34492079556, -106163.14186610484, -104461.16828455548, -107378.20504643978, -103272.74838361125, -101488.87801037765, -103354.01932645075, -107244.13928319686, -108527.64350505394, -101444.46509414497, -102248.05501080216, 0.0, 0.0, 0.0, 196.0, 17.5, 96.0, 0.0, 10.0, 149.0, 157.0, 0.0, 0.0, 0.0, 1.719437669547351E9, 0.0, 2024-06-26 16:34:29.547
120.0, -94060.94629299, -96807.64041038042, -104056.44524770323, -106737.17936720603, -107687.59789319013, -100071.88917063347, -106149.9543368762, -104447.7572378823, -107369.3984591244, -103262.91361605092, -101476.60690267169, -103338.41780882094, -107236.38322787086, -108518.56869680509, -101438.22895744193, -102238.19789149737, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 10.0, 149.0, 165.0, 0.0, 0.0, 0.0, 1.719437669555342E9, 0.0, 2024-06-26 16:34:29.555
122.0, -94069.88699077214, -96814.59180290603, -104062.74843963963, -106743.88489054263, -107692.44822173694, -100077.7676794252, -106155.96695613468, -104454.41805772997, -107366.26921490065, -103260.83490381658, -101476.87512360515, -103341.50234955578, -107234.14805342532, -108515.84178398154, -101433.60214633968, -102235.78390309619, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 10.0, 149.0, 173.0, 0.0, 0.0, 0.0, 1.719437669563405E9, 0.0, 2024-06-26 16:34:29.563
124.0, -94048.49637132841, -96793.31294218457, -104044.88939581983, -106725.02001822233, -107676.57848317367, -100059.90863560542, -106138.7561129041, -104436.15668250999, -107361.4859415872, -103253.9729182688, -101469.0520130458, -103331.53347152872, -107229.09655917843, -108509.67270251187, -101429.71294280446, -102229.90539430444, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 10.0, 149.0, 181.0, 0.0, 0.0, 0.0, 1.719437669570354E9, 0.0, 2024-06-26 16:34:29.570
126.0, -94059.15815343359, -96804.10883475648, -104052.37723021237, -106732.93253575952, -107682.07701230967, -100066.90473161993, -106144.65697344029, -104443.04101980223, -107356.34504036249, -103248.1167612215, -101464.08992577672, -103327.73367497131, -107222.39103584184, -108502.96717917529, -101420.99576246689, -102222.99870526776, 0.0, 0.0, 0.0, 196.0, 127.0, 72.0, 0.0, 10.0, 149.0, 189.0, 0.0, 0.0, 0.0, 1.719437669579366E9, 0.0, 2024-06-26 16:34:29.579
128.0, -94054.33017663124, -96802.85713706698, -104051.75138136762, -106731.32321015873, -107683.2169512769, -100066.59180719756, -106145.17106356277, -104442.9963163133, -107361.55299682058, -103254.53171188018, -101468.67203339006, -103331.39936106198, -107229.2083179007, -108509.20331587832, -101428.7965212818, -102229.83833907108, 0.0, 0.0, 0.0, 196.0, 17.5, 96.0, 0.0, 10.0, 149.0, 197.0, 0.0, 0.0, 0.0, 1.719437669587371E9, 0.0, 2024-06-26 16:34:29.587
130.0, -94053.99490046441, -96799.32556144304, -104046.96810805418, -106726.87521301213, -107676.55613142921, -100061.09327806155, -106139.13609255983, -104437.43073194394, -107355.62978453992, -103249.01083099972, -101463.91111182107, -103327.13017787102, -107223.1062916644, -108502.83306870855, -101421.934535734, -102223.44574015687, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 10.0, 149.0, 205.0, 0.0, 0.0, 0.0, 1.719437669595434E9, 0.0, 2024-06-26 16:34:29.595
132.0, -94043.46722882596, -96789.22257294925, -104040.0614190175, -106718.44860535247, -107670.14118077054, -100053.9630715803, -106131.6482581673, -104429.38410394003, -107352.52289206063, -103243.80287454164, -101459.08313501874, -103323.37508480252, -107217.51835555058, -108498.3627198175, -101417.39713160958, -102219.8247575551, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 10.0, 149.0, 213.0, 0.0, 0.0, 0.0, 1.719437669602405E9, 0.0, 2024-06-26 16:34:29.602
134.0, -94048.74224051741, -96793.0000177622, -104042.74362835212, -106721.01905596485, -107670.409401704, -100055.61710067, -106133.39169423482, -104431.30635396318, -107350.60064203748, -103241.5229966072, -101456.55738789529, -103319.30706731166, -107216.37841658336, -108495.38993780494, -101415.1396054196, -102216.0249609977, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 10.0, 149.0, 221.0, 0.0, 0.0, 0.0, 1.719437669610458E9, 0.0, 2024-06-26 16:34:29.610
136.0, -94031.77726647584, -96780.4383373783, -104030.47252064616, -106708.0326924363, -107660.23935797684, -100044.30711797561, -106122.61815340735, -104419.70579859088, -107348.3878193364, -103240.9642029958, -101454.65748961658, -103320.35759930106, -107214.52322179357, -108493.64650173743, -101412.68091352952, -102215.7790918087, 0.0, 0.0, 0.0, 196.0, 127.0, 112.0, 0.0, 10.0, 149.0, 229.0, 0.0, 0.0, 0.0, 1.719437669619438E9, 0.0, 2024-06-26 16:34:29.619
138.0, -94029.05035365229, -96776.32561639854, -104024.5493083655, -106702.02007317783, -107653.01974451778, -100037.82511208358, -106116.18085100423, -104413.46966188785, -107329.6794092273, -103222.07697893107, -101434.69738181798, -103299.12344206852, -107197.29002681852, -108476.39095501792, -101397.01234066635, -102197.24949565524, 0.0, 0.0, 0.0, 196.0, 17.0, 200.0, 0.0, 10.0, 149.0, 237.0, 0.0, 0.0, 0.0, 1.719437669627504E9, 0.0, 2024-06-26 16:34:29.627
140.0, -94020.22141459244, -96769.19540991729, -104020.23542168563, -106698.01911092033, -107649.80109331621, -100033.91355680389, -106112.64927538029, -104409.66986533045, -107334.55208951856, -103224.9156504769, -101436.03848648531, -103306.70068343886, -107198.78759369702, -108478.76023993018, -101397.74994823337, -102201.36221663503, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 10.0, 149.0, 245.0, 0.0, 0.0, 0.0, 1.719437669634532E9, 0.0, 2024-06-26 16:34:29.634
142.0, -94025.36231581717, -96773.26342740815, -104021.62122984187, -106698.86847720963, -107649.77874157176, -100034.42764692637, -106113.16336550277, -104410.42982464193, -107325.05259812505, -103214.45503407181, -101419.81112001075, -103291.79206988717, -107190.94213139321, -108470.11011482599, -101390.86561094114, -102190.36515836301, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 10.0, 149.0, 253.0, 0.0, 0.0, 0.0, 1.719437669643512E9, 0.0, 2024-06-26 16:34:29.643
144.0, -94030.65967925308, -96780.5947995895, -104029.89137529033, -106708.3903203476, -107659.81467483219, -100044.10595227551, -106123.28870574103, -104420.30929569117, -107335.31204883005, -103228.00019121173, -101430.85288177167, -103310.90281139646, -107202.72150072116, -108482.26946380967, -101400.27569535682, -102203.59739108055, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 10.0, 150.0, 5.0, 0.0, 0.0, 0.0, 1.719437669651542E9, 0.0, 2024-06-26 16:34:29.651
146.0, -94038.50514155689, -96785.28866592511, -104033.557061381, -106711.60897154915, -107662.09455276663, -100047.05638254361, -106126.32854298694, -104423.28207770373, -107338.35188607597, -103229.07307494558, -101429.57883233772, -103306.14188982749, -107205.13548912233, -108485.01872837768, -101405.61776228163, -102204.82673702559, 0.0, 0.0, 0.0, 196.0, 127.5, 0.0, 0.0, 10.0, 150.0, 13.0, 0.0, 0.0, 0.0, 1.719437669658538E9, 0.0, 2024-06-26 16:34:29.658
148.0, -94035.8452839667, -96786.85328803699, -104035.2557939596, -106713.59827680569, -107664.84381733464, -100049.35861222251, -106129.12251104385, -104425.71841784936, -107344.27509835662, -103234.75041803723, -101436.86550103016, -103318.45770102236, -107208.33178857945, -108489.39967029092, -101406.93651520449, -102210.7723010507, 0.0, 0.0, 0.0, 196.0, 17.0, 232.0, 0.0, 10.0, 150.0, 21.0, 0.0, 0.0, 0.0, 1.719437669667567E9, 0.0, 2024-06-26 16:34:29.667
150.0, -94042.86373172567, -96791.86007879497, -104040.17317773977, -106716.68281754051, -107668.62126214759, -100052.4655047018, -106132.81054887899, -104428.91471730647, -107345.21387162375, -103234.30338314813, -101433.42333238403, -103310.05344510716, -107210.67872174726, -108489.64553947993, -101411.49627107338, -102209.9229347614, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 10.0, 150.0, 29.0, 0.0, 0.0, 0.0, 1.719437669675576E9, 0.0, 2024-06-26 16:34:29.675
152.0, -94048.22815039493, -96800.30903819908, -104048.5103784216, -106724.8412042667, -107677.20433201842, -100060.84740887253, -106141.43832223873, -104437.0954557771, -107356.32268861803, -103246.06040073161, -101447.50493139088, -103330.05825639467, -107220.06645441848, -108498.96621691779, -101417.82181475424, -102221.32232443361, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 10.0, 150.0, 37.0, 0.0, 0.0, 0.0, 1.719437669682638E9, 0.0, 2024-06-26 16:34:29.682
154.0, -94048.54107481732, -96797.49271839771, -104046.43166618726, -106722.85189901017, -107675.17032327299, -100059.08162106057, -106139.8066448935, -104435.44142668742, -107355.47332232873, -103242.64058382995, -101442.14051272161, -103320.06702662315, -107220.84876547442, -108498.27331283966, -101420.90635548906, -102219.44477789936, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 10.0, 150.0, 45.0, 0.0, 0.0, 0.0, 1.719437669690616E9, 0.0, 2024-06-26 16:34:29.690
156.0, -94045.07655442675, -96793.29059044011, -104042.54246265203, -106720.12498618662, -107672.4657621939, -100055.68415590336, -106136.6997524142, -104431.75338885229, -107360.2342438977, -103247.89324377695, -101450.36595468115, -103333.74629422979, -107225.4532248322, -108501.1119843855, -101421.0851694447, -102224.76449307973, 0.0, 0.0, 0.0, 196.0, 127.0, 64.0, 0.0, 10.0, 150.0, 53.0, 0.0, 0.0, 0.0, 1.719437669698643E9, 0.0, 2024-06-26 16:34:29.698
158.0, -94012.35360054417, -96766.75906977167, -104013.75341579359, -106691.11242188363, -107644.32491592466, -100027.11862648948, -106108.42479567823, -104403.12080420504, -107336.42963605281, -103223.48513883176, -101423.45445435696, -103301.71624442533, -107202.0509483875, -108479.0061091192, -101401.59444827968, -102200.51285034572, 0.0, 0.0, 0.0, 196.0, 18.0, 48.0, 0.0, 10.0, 150.0, 61.0, 0.0, 0.0, 0.0, 1.71943766970766E9, 0.0, 2024-06-26 16:34:29.707
160.0, -94006.944478386, -96759.24888363467, -104008.14312793531, -106685.2339130919, -107637.7535030548, -100021.32952467556, -106102.45687990867, -104396.86231575756, -107318.41413002183, -103209.71646424729, -101410.66925652853, -103294.89896236647, -107184.10249758989, -108463.15872230039, -101382.61781723713, -102186.14067866096, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 10.0, 150.0, 69.0, 0.0, 0.0, 0.0, 1.71943766971465E9, 0.0, 2024-06-26 16:34:29.714
162.0, -94017.58390874672, -96770.9388459848, -104020.05660772999, -106696.34273008618, -107649.82344506067, -100033.04183877014, -106114.48211842563, -104408.77579555224, -107320.42578702282, -103206.96719967929, -101406.69064601549, -103285.48887795077, -107186.13650633533, -108462.62228043345, -101385.99293064988, -102184.5760565491, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 10.0, 150.0, 77.0, 0.0, 0.0, 0.0, 1.719437669722682E9, 0.0, 2024-06-26 16:34:29.722
164.0, -94021.60722274867, -96777.55496234358, -104024.72812232115, -106701.21541037744, -107652.97504102887, -100037.04280102764, -106118.5948394054, -104413.26849618775, -107335.44615929677, -103222.59106905355, -101425.37670438012, -103308.86880265104, -107199.63695998632, -108477.5532457296, -101397.70524474446, -102200.64696081245, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 10.0, 150.0, 85.0, 0.0, 0.0, 0.0, 1.719437669731714E9, 0.0, 2024-06-26 16:34:29.731
166.0, -94014.36525754516, -96771.22941866273, -104020.59304959692, -106696.83446846419, -107650.87397705007, -100033.15359749242, -106116.02438879304, -104409.73692056381, -107331.86988018393, -103219.0147899407, -101418.9841054659, -103297.82704089012, -107199.03346288604, -108474.62516720596, -101398.24168661138, -102196.78010902168, 0.0, 0.0, 0.0, 196.0, 127.0, 72.0, 0.0, 10.0, 150.0, 93.0, 0.0, 0.0, 0.0, 1.719437669738751E9, 0.0, 2024-06-26 16:34:29.738
168.0, -94012.443007522, -96770.76003202917, -104015.58625883893, -106692.87820969561, -107644.2131572024, -100028.05739975661, -106109.81060383447, -104403.94781874989, -107326.57251674803, -103215.14793814992, -101416.57011706474, -103299.63753219099, -107193.08789886093, -108469.7524869147, -101390.01624465184, -102192.46622234181, 0.0, 0.0, 0.0, 196.0, 17.5, 168.0, 0.0, 10.0, 150.0, 101.0, 0.0, 0.0, 0.0, 1.719437669747767E9, 0.0, 2024-06-26 16:34:29.747
170.0, -94003.07762659522, -96761.70757552476, -104008.97014248016, -106685.61389274764, -107639.09460772213, -100021.9106700314, -106104.31207469846, -104397.64462681349, -107322.81742367953, -103210.1634991364, -101408.90346871657, -103289.69100590837, -107187.85759065839, -108465.17037930136, -101387.49049752839, -102187.95116996183, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 10.0, 150.0, 109.0, 0.0, 0.0, 0.0, 1.719437669754753E9, 0.0, 2024-06-26 16:34:29.754
172.0, -94008.77732143132, -96766.33438662702, -104011.33942739242, -106688.430212549, -107639.29577342221, -100023.96703052128, -106105.96610378816, -104399.83509777012, -107320.49284225618, -103207.97302817978, -101408.54584080528, -103291.94853209837, -107184.97421562365, -108462.42111473336, -101382.68487247049, -102185.35836760502, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 10.0, 150.0, 117.0, 0.0, 0.0, 0.0, 1.719437669762793E9, 0.0, 2024-06-26 16:34:29.762
174.0, -93999.8366236492, -96759.00301444567, -104006.556154079, -106683.04344213527, -107636.14417745403, -100019.58608860805, -106102.16630723076, -104395.32004539014, -107318.95057188877, -103205.06730140059, -101404.36606459213, -103286.20413377335, -107182.76139292258, -108460.07418156555, -101382.1260788591, -102183.45846932632, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 10.0, 150.0, 125.0, 0.0, 0.0, 0.0, 1.719437669770784E9, 0.0, 2024-06-26 16:34:29.770
176.0, -94003.05527485076, -96762.44518309178, -104006.57850582345, -106682.97638690191, -107634.26663091978, -100018.44614964082, -106101.45105140819, -104394.64949305648, -107320.67165621182, -103205.73785373424, -101407.00357043787, -103289.31102625263, -107183.58840746742, -108460.9011961104, -101381.63434048109, -102183.59257979305, 0.0, 0.0, 0.0, 196.0, 127.0, 96.0, 0.0, 10.0, 150.0, 133.0, 0.0, 0.0, 0.0, 1.7194376697788E9, 0.0, 2024-06-26 16:34:29.778
178.0, -93982.67048390752, -96745.18963637229, -103990.97698819364, -106667.62073846112, -107620.52030807977, -100003.64929481142, -106087.10123146788, -104379.76323124925, -107309.58519096198, -103195.34429256253, -101394.12896563161, -103277.64341564696, -107173.55247420698, -108450.23941400522, -101371.75486943184, -102173.73546048826, 0.0, 0.0, 0.0, 196.0, 17.5, 136.0, 0.0, 10.0, 150.0, 141.0, 0.0, 0.0, 0.0, 1.719437669786843E9, 0.0, 2024-06-26 16:34:29.786
180.0, -93985.73267289791, -96742.79799971558, -103988.31713060345, -106665.27380529331, -107615.96055221088, -100000.07301569857, -106084.15080119978, -104376.85750447006, -107299.61631293492, -103184.28017905715, -101384.00362539335, -103267.13809575298, -107162.15308453479, -108439.06354177756, -101360.69075592647, -102161.77727720467, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 10.0, 150.0, 149.0, 0.0, 0.0, 0.0, 1.719437669794845E9, 0.0, 2024-06-26 16:34:29.794
182.0, -93978.55776292775, -96742.9321101823, -103986.99837768059, -106664.02210760381, -107615.93820046642, -99999.46951859827, -106083.1896761882, -104376.3881178365, -107299.45985072374, -103186.64946396941, -101384.92004691603, -103269.9767672988, -107163.36007873536, -108441.32106796755, -101362.25537803835, -102164.30302432812, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 10.0, 150.0, 157.0, 0.0, 0.0, 0.0, 1.719437669802853E9, 0.0, 2024-06-26 16:34:29.802
184.0, -93988.07960606572, -96750.2411306192, -103992.5416103055, -106668.78302917279, -107619.76034876828, -100003.58223957804, -106087.4365076347, -104380.09850741607, -107298.45402222325, -103184.10136510151, -101382.5731137482, -103265.30525270764, -107163.87416885784, -108439.46587317776, -101361.04838383775, -102160.77144870418, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 10.0, 150.0, 165.0, 0.0, 0.0, 0.0, 1.719437669810868E9, 0.0, 2024-06-26 16:34:29.810
186.0, -93980.54706818427, -96745.10022939448, -103989.32295910394, -106665.92200588252, -107618.28513363423, -100001.39176862143, -106085.76012680055, -104377.93038820391, -107306.65711243835, -103193.06441462808, -101390.97736966341, -103277.62106390251, -107169.73032590513, -108447.40074245939, -101367.79861066326, -102170.33799533105, 0.0, 0.0, 0.0, 196.0, 127.0, 48.0, 0.0, 10.0, 150.0, 173.0, 0.0, 0.0, 0.0, 1.719437669818885E9, 0.0, 2024-06-26 16:34:29.818
188.0, -93982.37991122961, -96745.2343398612, -103986.88661895832, -106662.7257064254, -107613.47950857635, -99997.52491683066, -106082.27325466553, -104374.44351606889, -107296.53177220009, -103179.47455399926, -101376.85106716765, -103261.14782823896, -107158.37563972184, -108434.3473236975, -101356.6227384356, -102157.03870738015, 0.0, 0.0, 0.0, 196.0, 17.5, 208.0, 0.0, 10.0, 150.0, 181.0, 0.0, 0.0, 0.0, 1.719437669826922E9, 0.0, 2024-06-26 16:34:29.826
