# OpenSignals Text File Format. Version 1
# {"98:D3:51:FD:71:01": {"position": 0, "device": "bitalino_rev", "device name": "98:D3:51:FD:71:01", "device connection": "BTH98:D3:51:FD:71:01", "sampling rate": 1000, "resolution": [4, 1, 1, 1, 1, 10, 10, 10, 10, 6, 6], "firmware version": 1282, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2024-4-19", "time": "11:49:6.198", "channels": [1, 2, 3, 4, 5, 6], "sensor": ["RAW", "RAW", "RAW", "RAW", "RAW", "RAW"], "label": ["A1", "A2", "A3", "A4", "A5", "A6"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A1", "A2", "A3", "A4", "A5", "A6"], "special": [{}, {}, {}, {}, {}, {}], "digital IO": [0, 0, 1, 1]}}
# EndOfHeader
0	0	0	0	0	505	490	0	468	38	7	
1	0	0	0	0	501	485	0	470	38	7	
2	0	0	0	0	508	484	0	470	38	7	
3	0	0	0	0	511	487	0	470	38	7	
4	0	0	0	0	507	491	0	470	38	6	
5	0	0	0	0	508	493	0	468	38	6	
6	0	0	0	0	511	496	0	469	38	6	
7	0	0	0	0	505	499	0	466	39	6	
8	0	0	0	0	509	504	0	464	39	7	
9	0	0	0	0	513	507	0	463	39	7	
10	0	0	0	0	508	507	0	464	39	7	
11	0	0	0	0	507	506	0	464	38	7	
12	0	0	0	0	509	502	0	471	39	6	
13	0	0	0	0	515	497	0	487	38	6	
14	0	0	0	0	508	494	0	503	38	6	
15	0	0	0	0	505	496	0	502	39	6	
0	0	0	0	0	508	497	0	496	39	7	
1	0	0	0	0	503	501	0	492	39	7	
2	0	0	0	0	504	507	0	483	38	7	
3	0	0	0	0	508	511	0	477	38	7	
4	0	0	0	0	510	515	0	475	38	6	
5	0	0	0	0	511	524	0	470	39	6	
6	0	0	0	0	508	528	0	468	38	6	
7	0	0	0	0	512	526	0	468	39	6	
8	0	0	0	0	506	520	0	466	39	7	
9	0	0	0	0	512	514	0	464	38	7	
10	0	0	0	0	503	508	0	464	39	7	
11	0	0	0	0	504	502	0	463	38	7	
12	0	0	0	0	505	501	0	462	38	7	
13	0	0	0	0	504	505	0	461	39	6	
14	0	0	0	0	511	509	0	460	38	6	
15	0	0	0	0	507	512	0	462	39	6	
0	0	0	0	0	504	511	0	461	39	6	
1	0	0	0	0	506	514	0	458	39	7	
2	0	0	0	0	511	514	0	455	39	7	
3	0	0	0	0	509	513	0	455	38	7	
4	0	0	0	0	507	513	0	457	39	7	
5	0	0	0	0	506	515	0	459	38	6	
