# OpenSignals Text File Format. Version 1
# {"98:D3:51:FD:71:01": {"position": 0, "device": "bitalino_rev", "device name": "98:D3:51:FD:71:01", "device connection": "BTH98:D3:51:FD:71:01", "sampling rate": 1000, "resolution": [4, 1, 1, 1, 1, 10, 10, 10, 10, 6, 6], "firmware version": 1282, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2024-4-26", "time": "11:58:35.427", "channels": [1, 2, 3, 4, 5, 6], "sensor": ["RAW", "RAW", "RAW", "RAW", "RAW", "RAW"], "label": ["A1", "A2", "A3", "A4", "A5", "A6"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A1", "A2", "A3", "A4", "A5", "A6"], "special": [{}, {}, {}, {}, {}, {}], "digital IO": [0, 0, 1, 1]}}
# EndOfHeader
0	0	0	0	0	516	507	0	275	38	7	
1	0	0	0	0	511	507	0	282	38	7	
2	0	0	0	0	506	505	0	295	38	7	
3	0	0	0	0	497	506	0	325	38	7	
4	0	0	0	0	505	508	0	373	38	7	
5	0	0	0	0	508	506	0	431	38	7	
6	0	0	0	0	500	506	0	471	38	7	
7	0	0	0	0	508	504	0	474	38	7	
8	0	0	0	0	508	504	0	460	38	7	
9	0	0	0	0	508	504	0	458	38	7	
10	0	0	0	0	513	504	0	450	38	7	
11	0	0	0	0	511	505	0	426	38	7	
12	0	0	0	0	511	505	0	369	38	7	
13	0	0	0	0	508	504	0	272	38	7	
14	0	0	0	0	508	504	0	176	38	6	
15	0	0	0	0	512	506	0	101	38	6	
0	0	0	0	0	508	506	0	34	38	7	
1	0	0	0	0	509	506	0	0	38	7	
2	0	0	0	0	504	505	0	12	38	7	
3	0	0	0	0	507	507	0	65	38	7	
4	0	0	0	0	508	505	0	124	38	7	
5	0	0	0	0	511	505	0	176	38	7	
6	0	0	0	0	499	505	0	240	38	7	
7	0	0	0	0	503	505	0	315	38	6	
8	0	0	0	0	506	505	0	386	38	6	
9	0	0	0	0	505	505	0	439	38	7	
10	0	0	0	0	507	505	0	455	38	7	
11	0	0	0	0	507	505	0	467	38	7	
12	0	0	0	0	511	505	0	476	38	7	
13	0	0	0	0	507	504	0	486	38	7	
14	0	0	0	0	509	504	0	468	38	6	
15	0	0	0	0	504	504	0	465	38	6	
0	0	0	0	0	509	503	0	469	38	6	
1	0	0	0	0	513	503	0	485	38	6	
2	0	0	0	0	511	504	0	515	38	7	
3	0	0	0	0	498	504	0	532	38	7	
4	0	0	0	0	501	503	0	521	38	7	
5	0	0	0	0	503	504	0	498	38	7	
6	0	0	0	0	513	504	0	481	38	7	
7	0	0	0	0	511	506	0	471	38	6	
8	0	0	0	0	504	507	0	456	38	6	
9	0	0	0	0	509	507	0	444	38	6	
10	0	0	0	0	508	506	0	442	38	7	
11	0	0	0	0	509	505	0	449	38	7	
12	0	0	0	0	503	504	0	436	38	7	
13	0	0	0	0	512	502	0	409	38	7	
14	0	0	0	0	510	503	0	380	38	7	
15	0	0	0	0	509	504	0	361	38	6	
0	0	0	0	0	506	504	0	365	38	6	
1	0	0	0	0	504	505	0	381	38	6	
2	0	0	0	0	501	507	0	383	38	7	
3	0	0	0	0	510	507	0	376	38	7	
4	0	0	0	0	508	507	0	361	38	7	
5	0	0	0	0	508	507	0	334	38	7	
6	0	0	0	0	505	508	0	303	38	7	
7	0	0	0	0	502	507	0	270	38	7	
8	0	0	0	0	503	505	0	237	38	6	
9	0	0	0	0	511	505	0	205	38	6	
10	0	0	0	0	510	506	0	172	38	7	
11	0	0	0	0	510	507	0	163	38	7	
12	0	0	0	0	511	505	0	184	38	7	
13	0	0	0	0	508	503	0	217	38	7	
14	0	0	0	0	507	503	0	249	38	7	
15	0	0	0	0	509	504	0	279	38	7	
0	0	0	0	0	513	504	0	312	38	7	
1	0	0	0	0	507	504	0	355	38	6	
2	0	0	0	0	508	503	0	408	38	7	
3	0	0	0	0	514	503	0	445	38	7	
4	0	0	0	0	512	503	0	473	38	7	
5	0	0	0	0	504	502	0	489	38	7	
6	0	0	0	0	506	503	0	501	38	7	
7	0	0	0	0	496	505	0	512	38	7	
8	0	0	0	0	510	504	0	531	38	7	
9	0	0	0	0	512	504	0	566	38	7	
10	0	0	0	0	505	505	0	590	38	7	
11	0	0	0	0	505	506	0	594	38	7	
12	0	0	0	0	508	507	0	576	38	7	
13	0	0	0	0	508	507	0	546	38	7	
14	0	0	0	0	508	506	0	497	38	7	
15	0	0	0	0	505	507	0	453	38	7	
0	0	0	0	0	508	507	0	409	38	7	
1	0	0	0	0	510	507	0	368	38	7	
2	0	0	0	0	509	507	0	335	38	7	
3	0	0	0	0	508	505	0	304	38	7	
4	0	0	0	0	514	506	0	288	38	7	
5	0	0	0	0	510	505	0	302	38	7	
6	0	0	0	0	504	505	0	313	38	7	
7	0	0	0	0	508	504	0	330	38	7	
8	0	0	0	0	497	503	0	335	38	7	
9	0	0	0	0	507	503	0	330	38	7	
10	0	0	0	0	501	504	0	332	38	7	
11	0	0	0	0	511	505	0	341	38	7	
12	0	0	0	0	511	506	0	352	38	7	
13	0	0	0	0	507	506	0	345	38	7	
14	0	0	0	0	511	508	0	332	38	7	
15	0	0	0	0	505	506	0	317	38	7	
0	0	0	0	0	507	508	0	292	38	7	
1	0	0	0	0	509	507	0	228	38	7	
2	0	0	0	0	512	505	0	208	38	7	
3	0	0	0	0	512	506	0	249	38	7	
4	0	0	0	0	502	505	0	318	38	7	
5	0	0	0	0	511	504	0	405	38	7	
6	0	0	0	0	507	505	0	486	38	7	
7	0	0	0	0	500	504	0	537	38	7	
8	0	0	0	0	507	502	0	551	38	7	
9	0	0	0	0	503	500	0	524	38	7	
10	0	0	0	0	505	501	0	484	38	7	
11	0	0	0	0	507	501	0	452	38	7	
12	0	0	0	0	508	501	0	442	38	7	
13	0	0	0	0	504	500	0	434	38	7	
14	0	0	0	0	502	501	0	399	38	7	
15	0	0	0	0	512	500	0	348	38	7	
0	0	0	0	0	517	501	0	313	38	7	
1	0	0	0	0	510	503	0	319	38	7	
2	0	0	0	0	511	502	0	350	38	7	
3	0	0	0	0	511	503	0	348	38	7	
4	0	0	0	0	512	504	0	337	38	7	
5	0	0	0	0	508	505	0	329	38	7	
6	0	0	0	0	505	506	0	314	38	7	
7	0	0	0	0	504	508	0	307	38	7	
8	0	0	0	0	500	507	0	310	38	7	
9	0	0	0	0	499	507	0	314	38	7	
10	0	0	0	0	504	505	0	325	38	7	
11	0	0	0	0	504	506	0	297	38	7	
12	0	0	0	0	506	505	0	267	38	7	
13	0	0	0	0	504	505	0	236	38	7	
14	0	0	0	0	509	505	0	218	38	7	
15	0	0	0	0	514	505	0	230	38	7	
0	0	0	0	0	505	504	0	242	38	7	
1	0	0	0	0	517	504	0	265	38	7	
2	0	0	0	0	511	505	0	319	38	7	
3	0	0	0	0	505	506	0	375	38	7	
4	0	0	0	0	511	506	0	403	38	7	
5	0	0	0	0	512	506	0	408	38	7	
6	0	0	0	0	504	506	0	398	38	7	
7	0	0	0	0	504	505	0	391	38	7	
8	0	0	0	0	505	506	0	421	38	7	
9	0	0	0	0	507	504	0	470	38	7	
10	0	0	0	0	507	505	0	524	38	7	
11	0	0	0	0	502	504	0	571	38	7	
12	0	0	0	0	507	503	0	601	38	7	
13	0	0	0	0	504	505	0	611	38	7	
14	0	0	0	0	509	504	0	595	38	7	
15	0	0	0	0	507	504	0	560	38	7	
0	0	0	0	0	510	506	0	517	38	7	
1	0	0	0	0	509	506	0	460	38	7	
2	0	0	0	0	505	506	0	401	38	7	
3	0	0	0	0	508	507	0	365	38	7	
4	0	0	0	0	512	508	0	358	38	7	
5	0	0	0	0	511	508	0	372	38	7	
6	0	0	0	0	504	507	0	402	38	7	
7	0	0	0	0	510	506	0	436	38	7	
8	0	0	0	0	505	506	0	475	38	7	
9	0	0	0	0	510	504	0	508	38	7	
10	0	0	0	0	502	504	0	532	38	7	
11	0	0	0	0	511	503	0	540	38	7	
12	0	0	0	0	504	503	0	541	38	7	
13	0	0	0	0	509	503	0	528	38	7	
14	0	0	0	0	508	503	0	506	38	7	
15	0	0	0	0	506	502	0	467	38	7	
0	0	0	0	0	508	502	0	398	38	7	
1	0	0	0	0	510	502	0	322	38	7	
2	0	0	0	0	510	504	0	258	38	7	
3	0	0	0	0	511	504	0	211	38	7	
4	0	0	0	0	507	505	0	153	38	7	
5	0	0	0	0	500	505	0	102	38	6	
6	0	0	0	0	504	506	0	74	38	7	
7	0	0	0	0	513	507	0	68	38	7	
8	0	0	0	0	507	505	0	74	38	7	
9	0	0	0	0	512	507	0	77	38	7	
10	0	0	0	0	504	506	0	92	38	7	
11	0	0	0	0	501	506	0	135	38	7	
12	0	0	0	0	507	507	0	209	38	7	
13	0	0	0	0	511	507	0	303	38	6	
14	0	0	0	0	505	506	0	407	38	7	
15	0	0	0	0	510	504	0	505	38	7	
0	0	0	0	0	505	505	0	574	38	7	
1	0	0	0	0	508	505	0	616	38	7	
2	0	0	0	0	517	506	0	647	38	7	
3	0	0	0	0	513	506	0	676	38	7	
4	0	0	0	0	507	505	0	689	38	7	
5	0	0	0	0	508	505	0	708	38	6	
6	0	0	0	0	508	504	0	726	38	6	
7	0	0	0	0	512	504	0	744	38	7	
8	0	0	0	0	508	504	0	761	38	7	
9	0	0	0	0	508	505	0	775	38	7	
10	0	0	0	0	504	506	0	766	38	7	
11	0	0	0	0	502	506	0	727	38	7	
12	0	0	0	0	508	507	0	669	38	7	
13	0	0	0	0	508	507	0	617	38	6	
14	0	0	0	0	504	508	0	560	38	6	
15	0	0	0	0	506	508	0	467	38	6	
0	0	0	0	0	504	506	0	360	38	7	
1	0	0	0	0	510	506	0	271	38	7	
2	0	0	0	0	509	505	0	201	38	7	
3	0	0	0	0	510	505	0	164	38	7	
4	0	0	0	0	512	505	0	143	38	7	
5	0	0	0	0	509	505	0	156	38	6	
6	0	0	0	0	508	506	0	196	38	6	
7	0	0	0	0	511	505	0	256	38	6	
8	0	0	0	0	512	506	0	336	38	6	
9	0	0	0	0	503	504	0	434	38	7	
10	0	0	0	0	505	505	0	526	38	7	
11	0	0	0	0	508	507	0	585	38	7	
12	0	0	0	0	506	505	0	605	38	7	
13	0	0	0	0	504	503	0	589	38	6	
14	0	0	0	0	501	502	0	549	38	6	
15	0	0	0	0	508	502	0	497	38	6	
0	0	0	0	0	504	503	0	446	38	6	
1	0	0	0	0	504	503	0	404	38	7	
2	0	0	0	0	512	503	0	364	38	7	
3	0	0	0	0	515	505	0	337	38	7	
4	0	0	0	0	517	505	0	320	38	7	
5	0	0	0	0	512	504	0	304	38	6	
6	0	0	0	0	507	503	0	315	38	6	
7	0	0	0	0	506	502	0	365	38	6	
8	0	0	0	0	502	503	0	444	38	6	
9	0	0	0	0	508	502	0	541	38	6	
10	0	0	0	0	509	503	0	614	38	7	
11	0	0	0	0	512	503	0	643	38	7	
12	0	0	0	0	500	502	0	643	38	7	
13	0	0	0	0	506	504	0	632	38	7	
14	0	0	0	0	502	505	0	614	38	6	
15	0	0	0	0	507	505	0	591	38	6	
0	0	0	0	0	504	504	0	571	38	6	
1	0	0	0	0	505	505	0	559	38	6	
2	0	0	0	0	509	505	0	529	38	7	
3	0	0	0	0	506	504	0	507	38	7	
4	0	0	0	0	509	507	0	500	38	7	
5	0	0	0	0	511	506	0	505	38	7	
6	0	0	0	0	509	506	0	507	38	6	
7	0	0	0	0	514	506	0	508	38	6	
8	0	0	0	0	511	506	0	500	38	6	
9	0	0	0	0	512	507	0	499	38	6	
