timestamp,signal
0,491
1,477
2,457
3,432
4,413
5,396
6,386
7,379
8,383
9,393
10,406
11,431
12,461
13,492
14,527
15,553
16,576
17,593
18,603
19,610
20,617
21,622
22,624
23,632
24,639
25,644
26,648
27,648
28,647
29,647
30,656
31,639
32,637
33,640
34,635
35,618
36,597
37,576
38,560
39,551
40,537
41,534
42,535
43,539
44,544
45,548
46,560
47,565
48,571
49,576
50,577
51,580
52,583
53,602
54,593
55,596
56,592
57,587
58,591
59,594
60,595
61,600
62,614
63,620
64,621
65,620
66,622
67,631
68,634
69,637
70,635
71,629
72,619
73,610
74,606
75,604
76,609
77,615
78,616
79,617
80,617
81,615
82,609
83,604
84,600
85,595
86,594
87,592
88,595
89,598
90,594
91,589
92,585
93,582
94,581
95,580
96,585
97,590
98,590
99,586
100,582
101,576
102,572
103,567
104,556
105,544
106,532
107,525
108,526
109,529
110,540
111,541
112,538
113,535
114,529
115,528
116,534
117,547
118,558
119,566
120,569
121,562
122,555
123,558
124,557
125,565
126,577
127,588
128,599
129,609
130,615
131,615
132,616
133,616
134,615
135,610
136,604
137,602
138,602
139,604
140,605
141,600
142,596
143,591
144,587
145,580
146,571
147,562
148,553
149,552
150,559
151,567
152,572
153,573
154,578
155,583
156,593
157,601
158,611
159,618
160,609
161,598
162,584
163,579
164,579
165,570
166,563
167,560
168,548
169,534
170,524
171,523
172,498
173,479
174,458
175,437
176,415
177,391
178,381
179,380
180,383
181,392
182,398
183,418
184,444
185,462
186,487
187,478
188,482
189,487
190,489
191,485
192,473
193,468
194,468
195,473
196,492
197,502
198,523
199,545
200,567
201,588
202,604
203,622
204,639
205,647
206,641
207,630
208,620
209,614
210,604
211,589
212,579
213,576
214,576
215,573
216,567
217,560
218,553
219,547
220,532
221,521
222,511
223,494
224,476
225,453
226,445
227,441
228,447
229,456
230,464
231,476
232,483
233,483
234,480
235,475
236,479
237,476
238,481
239,480
240,478
241,474
242,467
243,463
244,461
245,459
246,457
247,458
248,458
249,461
250,466
251,467
252,465
253,466
254,462
255,458
256,458
257,458
258,460
259,463
260,473
261,484
262,491
263,493
264,493
265,495
266,495
267,497
268,495
269,489
270,480
271,470
272,464
273,460
274,463
275,470
276,470
277,463
278,452
279,445
280,449
281,452
282,462
